,Unknown,Pre-1900s,20th century,21st century
0,0.1176470577162629,0.9467787025203801,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0052631578475069,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,1.8653878676552724,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.0,0.3076923024852071,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.8181818103719007,0.0,0.0,0.0
11,0.1131221728108556,0.0,0.565610864054278,0.0
12,0.6969696912167126,2.8181817949724515,0.0,0.0
13,0.7184952964362534,0.0,0.9115987447939229,0.0
14,0.0,0.4866666621948889,0.9019047527656281,0.0
15,2.4308300185012266,0.0,0.0,0.2727272703719008
16,0.3286004095750239,0.0,0.6580121761854044,0.2742393531635316
17,0.0,0.0,0.0,2.1285713993905895
18,0.0,0.0,0.0,0.0
19,0.0,0.319999997056,0.9818181728052893,0.0
20,0.6863354055003179,0.0,0.0,0.0
21,0.0,0.0,1.7391304189035914,0.0
22,0.097777778784395,0.0,0.19555555756879,0.0
23,0.1739130418903591,1.0295652079797957,0.1739130418903591,0.0
24,1.4708994583544697,0.5714285665306122,0.5925925875445818,0.0
25,0.0,0.0,0.0,0.0
26,1.6088888707288667,0.0,0.4622222170102167,0.0
27,0.3339130404183591,0.0,0.5078260823087182,0.6539130374743591
28,0.0,0.0,0.0,0.0
29,0.959999991552,0.0,1.515789460464931,0.0
30,0.0,0.0,0.0,0.0
31,0.1538461524260355,0.6904761841695011,1.0854700761175031,0.0
32,0.0,0.159999998528,1.4399999867520004,0.0
33,0.7619047546485255,0.0,0.1904761886621314,0.0
34,0.0,0.0,0.0,0.0
35,0.029473684846626,0.20897886162894677,0.0,0.0
36,0.9704433520676304,0.0,0.6371100180200115,1.274220036040023
37,0.2083333343055555,1.8237179578164033,0.0,0.0
38,1.5785953044382053,0.0,0.3478260840831758,0.3076923050887574
39,0.0,1.447619050988843,0.0,0.0
40,0.0,0.0,0.0108695651364603,0.0
41,1.5652173770132323,0.0,0.0,0.1739130418903591
42,0.0404858311952334,0.0404858311952334,0.1012145779880835,0.0202429155976167
43,2.186813167625287,0.2307692287278107,0.0,0.0
44,2.888888864650206,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.2727272677685949,0.0,0.45059287717602187,0.1818181785123966
48,0.0,0.0,0.0,0.0
