,Low,Medium-Low,High,Medium-High
0,0.8515406081893143,0.2128851520473286,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0052631578475069,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0
6,0.2352941147404844,1.076172192287986,0.0,0.5539215606268022
7,0.0,0.0,0.0,0.0
8,0.2307692281656804,0.0769230743195267,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.1818181800826446,0.4545454502066115,0.0909090900413223,0.0909090900413223
11,0.4524886912434224,0.2262443456217112,0.0,0.0
12,1.0303030217722682,1.7575757430945822,0.0,0.727272721322314
13,0.9366771143932782,0.2319749213234933,0.0250783695993553,0.4363636359140496
14,1.388571414960517,0.0,0.0,0.0
15,0.0,1.8972331851803652,0.0,0.806324103692762
16,0.2190669397166826,0.2190669397166826,0.2742393531635316,0.5484787063270632
17,1.9142856880385488,0.2142857113520408,0.0,0.0
18,0.0,0.0,0.0,0.0
19,1.3018181698612894,0.0,0.0,0.0
20,0.1956521763114364,0.4906832291888814,0.0,0.0
21,1.5652173770132323,0.1739130418903591,0.0,0.0
22,0.097777778784395,0.14666666817659252,0.0,0.0488888893921975
23,0.6817391241990773,0.3478260837807182,0.0,0.3478260837807182
24,1.460317447847485,0.8888888813168727,0.0,0.2857142832653061
25,0.0,0.0,0.0,0.0
26,1.1644444313324334,0.2222222196982167,0.0,0.6844444367084335
27,0.5078260823087182,0.6539130374743591,0.0,0.3339130404183591
28,0.0,0.0,0.0,0.0
29,0.479999995776,1.19999998944,0.3157894710249307,0.479999995776
30,0.0,0.0,0.0,0.0
31,1.4426129300092265,0.3333333302777778,0.1538461524260355,0.0
32,1.4399999867520004,0.159999998528,0.0,0.0
33,0.0,0.2857142829931971,0.0952380943310657,0.5714285659863941
34,0.0,0.0,0.0,0.0
35,0.16780926954947809,0.0411695920794687,0.0,0.029473684846626
36,1.5927750450500289,0.3185550090100058,0.0,0.9704433520676304
37,0.5993589774498683,1.0160256460609793,0.0,0.416666668611111
38,1.8862876095269627,0.3478260840831758,0.0,0.0
39,1.447619050988843,0.0,0.0,0.0
40,0.0108695651364603,0.0,0.0,0.0
41,0.1739130418903591,0.6956521675614364,0.1739130418903591,0.6956521675614364
42,0.12145749358570021,0.0809716623904668,0.0,0.0
43,1.494505481441855,0.6923076861834321,0.0,0.2307692287278107
44,0.3333333305555556,1.6296296159945132,0.3333333305555556,0.5925925875445818
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.5415019664322201,0.0909090892561983,0.0,0.2727272677685949
48,0.0,0.0,0.0,0.0
49,0.0,0.079999998528,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.6362573125900024,0.4961899734234503,0.0,0.0
52,0.0,0.0740740750068587,0.0,0.0
53,0.0,0.0,0.0,0.0
54,1.3322276226287135,0.0,0.0,0.0
55,1.5862187552626001,0.8746802994619345,0.0,0.5217391258979206
56,1.800000014399999,0.2000000015999999,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0660869566781701,0.0660869566781701,0.1321739133563402
59,3.8139025424698545,0.0,0.0,0.4137931001664685
60,0.2971473012894321,0.46574315135845795,0.0,0.1771428585364896
61,0.2857142832653061,0.1739130412098299,0.0,0.0
62,1.03999998944,0.319999995776,0.0,0.479999995776
63,0.5362963001296237,1.4048677328016956,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0476190495464851,0.0,0.0
66,1.0108695563864603,1.2717391193354206,0.0,0.2499999978125
67,0.4552983177907598,0.3809523760544218,0.0,0.0
68,0.6060606006795225,0.5522328495975183,0.0,0.0
69,0.0869565201512287,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,2.0105820161809578,0.0,0.0,0.0
72,0.44306417796055525,0.46915113424581045,0.0,0.0
73,0.0869565209073724,0.27743270956950383,0.2774327095695038,0.0869565209073724
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.071428571512018,0.0,0.0
77,0.0,0.2727272701239669,0.2870813369801515,0.4265734225500024
78,0.0,0.0,0.1368421051594183,0.0
79,1.337708589480474,0.6388888896502056,0.0,0.0
80,0.1739130418147448,0.1739130418147448,0.1739130418147448,0.2608695627221172
81,0.3442028922592416,0.3683574828317171,0.1739130418903591,0.194444440941358
82,1.8953845942184147,0.46285713772016324,0.0,0.0
83,1.2222222098701132,1.6811594071649865,0.2962962932784637,0.5925925865569274
84,1.3438596315285272,0.159999997888,0.0,0.159999997888
85,0.909090900413223,0.0,0.0,0.0
86,0.0915750910534825,0.0,0.0,0.0
87,0.4165079384970882,0.5949206379125439,0.0,0.0
88,1.439999987328,0.319999995776,0.0,0.239999997888
89,1.5641025463549805,0.2222222196982167,0.0,0.4444444393964334
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,0.0,0.7380952310097788,0.2857142832653061,2.0295237936533708
93,0.1666666622916668,0.49999999125000016,0.0833333311458334,0.24721292549818968
94,0.29047618522947843,0.0,0.0,0.4766233690888514
95,1.7566137416197756,0.2962962937722909,0.0,0.8888888813168727
96,0.7714285627834467,0.4285714227040816,0.0,0.4285714227040816
97,3.6018518244189384,0.7407407347050754,0.0,0.0
98,0.7407407308641976,0.296296292345679,0.0,0.4444444385185185
99,0.0,0.0,0.0,0.0
100,0.3636363570247932,0.3636363570247932,0.0,0.0
101,1.6265984506938076,0.1739130418903591,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.9230769149112428,0.923076915443787,0.0,0.8888888824691359
104,0.48717949371729047,0.3224080304087392,0.0,0.1948717974869162
105,1.6163445897278947,1.1851851750891635,0.0,0.0
106,1.2564102458218278,0.9790209708386718,0.0,0.9487179407330704
107,0.188172042520089,0.0,0.0,0.0
108,1.1851851750891635,1.7777777626337452,0.0,0.0
109,0.6207142900516807,0.34500000280462473,0.0,0.1150000009348749
110,1.3076922920816894,0.4166666622916666,0.0,0.1666666644791666
111,0.0,0.0,0.0,0.0
112,0.8303030198422864,1.2482811149386628,0.0,0.0
113,2.5187970019256305,0.0,0.0,0.0
114,0.0,0.142857142527636,0.0,0.0
115,0.43115941558627374,0.43115941558627374,0.0,0.0
116,0.9230769149112428,0.9230769149112428,0.2307692287278107,0.2307692287278107
117,0.0,0.012987011975038,0.0,0.0
118,0.6533333273337778,0.0,0.0,0.0
119,0.8615001615423619,0.5147836948258468,0.0,0.346716466716515
120,2.5641025385443292,0.0,0.0,0.0
121,3.2757575530044543,1.1999999903999998,0.0,0.6666666622222223
122,1.1028571326986123,0.468148143832406,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0580645170996877,0.16612903455493078,0.2000000008888888,0.2322580683987508
125,0.0,0.0830039526341608,0.0,0.0
126,0.4856410373187645,0.1474359007069771,0.0,0.0733333349713332
127,0.0,0.0,0.0,0.0
128,0.7261904629903626,0.0,0.0,0.17857142532029469
129,0.0,0.0,0.0,0.0
130,1.3299232774861487,0.0,0.0,0.0
131,0.0,1.2867132759274293,0.6153846101775148,0.6153846101775148
132,0.2285714294040815,0.0500000020124999,0.1000000016499999,0.35809718004586205
133,1.0931676993696229,0.0869565217391304,0.0,0.0
134,1.4409937767987346,1.093167693018016,0.0,0.0
135,2.065934048871714,0.37912087406834927,0.0,0.3809523778684807
136,3.0714285485969395,1.051724130185791,0.0,0.4999999962500001
137,0.0,0.0,0.0,0.0
138,0.0,0.8695652094517956,0.1739130418903591,0.6956521675614364
139,0.6222222082038523,1.999999984,0.399999996352,0.0
140,0.6258695695088349,0.1477272734187757,0.0,0.2083333336024305
141,0.4705882308650516,0.44385026319011095,0.0,0.2085561477575852
142,0.0,0.0,0.0,0.0
143,0.5494505526566836,1.1318681380974511,0.2747252763283418,0.795604400580944
144,0.0,0.1739130418903591,0.0,0.3478260837807182
145,0.38571427874421765,0.3809523740589568,0.0,0.19523809171473921
146,1.0769230918343184,0.0769230785798815,0.0,0.0
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.239999997888,1.439999987328,0.239999997888,0.239999997888
150,1.0695652076517956,0.1739130418903591,0.0,0.1739130418903591
151,0.0,0.0182318539829774,0.0,0.0375939846331053
152,0.0,0.0,0.0,0.0
153,0.0952380943310657,0.0952380943310657,0.0,0.5873015817170568
154,2.5085714095578595,0.8460605988154564,0.0,0.0
155,2.8676879646626925,0.5263157855955679,0.0,0.0
156,0.99999999125,1.2499999890625,0.0,0.2499999978125
157,0.5728900284765268,0.3572984770947544,0.0,0.6791702227612633
158,1.174285703924449,0.47076922661581067,0.0,0.479999995776
159,1.0434782513421548,0.3478260837807182,0.0,0.0
160,0.9446302406514953,0.9230769149112428,0.0,0.2608695629489603
161,1.199999985,1.199999985,0.0,0.45428570815204083
162,0.0,0.186147184372388,0.1818181800826446,0.5497835445376772
163,1.5555555424279839,1.4814814688614544,0.0,0.0
164,0.0,0.0,0.0,0.0
165,0.0,0.5217391256710773,0.6144927481362739,0.6956521675614364
166,0.0833333311458334,0.0,0.0,0.0
167,0.23999999558399998,0.1633333303335555,0.079999998528,0.24333332886155548
168,0.2912087793012621,0.5769230650155477,0.0,0.071428568494898
169,3.5703703417525383,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
171,0.639999993664,0.87999998944,0.0,0.4218181773508099
172,0.5615384549056214,0.47076922661581067,0.0,0.2307692287278107
173,2.218302255662871,0.0,0.0,0.0
174,0.0,0.499999995625,0.3333333305555556,1.794871779261177
175,0.2307692287278107,0.9158241677160703,0.4615384574556214,0.6923076861834321
176,0.0,0.0,0.0,0.0
177,0.9624080403783793,0.0,0.0,0.0
178,1.0434782513421548,0.3478260837807182,0.0,0.3478260837807182
179,2.3655947278209934,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.4220779252605834,1.8865345257534838,0.0,0.4935064966891548
183,3.9999999680000005,0.0,0.0,0.0
184,1.2789854959294922,0.9743589661998686,0.0,0.3333333305555556
185,0.0869565209073724,0.0869565209073724,0.0869565209073724,0.0869565209073724
186,2.485338323238884,0.319999997312,0.0,0.0
187,0.9476923178699838,0.0,0.0,0.0
188,0.0,0.966751910076988,1.0434782517958412,0.8638107343254742
189,1.8713786025683432,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0
191,1.4229248882225933,0.1818181801652892,0.0,0.0
192,0.2422213984462197,0.0,0.0,0.0
193,0.5151515104430671,0.8333333256944444,0.1666666651388889,0.1666666651388889
194,0.0,0.0687830687457656,0.0,0.0343915343728828
195,0.0,0.4285714252040816,0.0,0.0
196,2.599872845320909,0.2758620656837098,0.0,0.0
197,0.0,0.965674336586771,0.0,0.2177822203667258
198,0.3357692336444354,0.2300000018697498,0.1150000009348749,0.2207692327095605
199,0.3087719309985842,0.1185185240669412,0.0,0.24327485854949799
200,1.217391293232514,0.46547314052812305,0.0,0.0
201,0.5790476203955373,0.1447619050988843,0.1447619050988843,0.4780952375138502
202,0.4933333268463334,0.5699999935885001,0.0,0.159999997888
203,0.0,0.0,0.0227272725134871,0.0
204,1.0044851107956452,0.0,0.0,0.0
205,0.0961538475166419,0.3717948752929813,0.1990950232681558,0.3653846209818783
206,0.8695652094517956,0.6956521675614364,0.0,0.1739130418903591
207,0.5947884559811237,0.3076923050887574,0.0,0.7185415093918943
208,0.358974364475098,0.358974364475098,0.0,0.0
209,1.6799999852160001,0.239999997888,0.0,0.0
210,0.7999999926400001,0.7999999926400001,0.0,0.0
211,1.4383838260043667,0.3636363603305784,0.0,0.5714285673469389
212,0.959999991936,1.279999989248,0.0,0.959999991936
213,0.0,0.0,0.0,0.0
214,0.159544166400143,0.1299145353834077,0.0,0.0
215,2.0772946676263158,0.2222222202469136,0.0,0.0
216,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,0.4575163358178479,0.8556521660894365,0.1739130418903591,0.35573122205564833
220,1.1207729451011688,0.3735909817003896,0.0,0.3984357020167354
221,2.3166393008570654,2.220580187629979,0.0,1.4444444447404885
222,0.1818181801652892,0.0,0.7121212056347566,0.8939393858000456
223,0.0,0.0,0.0,0.0
224,0.3033333398098328,0.3033333398098328,0.0833333348958332,0.0733333349713332
225,0.0,0.0,0.0,0.0
226,3.4232453473579247,0.0,0.0,0.0
227,1.59999998656,1.279999989248,0.0,0.319999997312
228,1.5076922942887574,0.1999999982,0.5076923032887574,0.0
229,1.9199999831040002,0.239999997888,0.0,0.239999997888
230,0.5217391209073722,0.26086956045368614,0.0,0.0869565201512287
231,0.080000005909333,0.0,0.0,0.0
232,1.5640229193020772,0.0,0.0,0.0
233,0.0,0.0621118029643916,0.0310559014821958,0.1708437780671298
234,0.4675324634305953,0.1739130418903591,0.1739130418903591,0.1739130418903591
235,0.4999999954166667,1.0999999900166666,0.0,0.1666666651388889
236,1.952727255587901,0.479999995776,0.0,0.0
237,0.0,0.5277777790432097,0.984195407559618,0.416666668611111
238,0.9899829576953894,0.2091503289466062,0.0,0.0
239,1.4339464756727032,0.4615384574556214,0.0,0.2307692287278107
240,0.0,0.0,0.0,0.0
241,0.547619042644558,0.7142857077834468,0.380952377505669,0.1666666651388889
242,0.9999999925000002,1.9999999850000003,0.9999999925000002,0.979999992602
243,1.217391293232514,0.3478260837807182,0.1739130418903591,0.0
244,2.7873459652264914,0.319999997312,0.3076923050887574,0.3076923050887574
