,2012-2016,2001-2006,2017-2022,2007-2011
0,0.0170374762013624,0.0244866968556758,0.0,0.0
1,0.0,0.0,0.0,0.0669619745943686
2,0.0,0.789738616162375,0.1298927692399846,0.2533674476101476
3,0.0271356784262809,0.1021356783844167,0.16354826921892052,0.16784983126599512
4,0.0,0.2273904259765798,0.0,0.0917968219480387
5,0.0002130726702584,0.0,0.0,0.0435004033513074
6,0.0,0.09724877390766513,0.0,0.0
7,0.0,0.0538618301579228,0.0,0.0
8,0.0127524913140089,0.0,0.0158545801715415,0.0
9,0.5741860102471203,0.4085042489051094,0.1450953217104283,0.139849363701685
10,0.0665963951968125,0.0112812584081566,0.0,0.0880687937410302
11,0.038587740619480004,0.0097168146572248,0.0088765328890686,0.0
12,0.1637163272966144,0.0305267381998071,0.085512164757832,0.0508365492848477
13,0.18712212718603222,0.0,0.3359282501358516,0.0713278316540659
14,0.018391238307449202,0.08037473249663381,0.18847550509977418,0.0502731976515069
15,0.0,0.8993611850062833,0.0,0.8677068297843556
16,0.0,0.39072028258729286,0.0,0.1246739580594277
17,0.0795725960102853,0.2656468229056467,0.0160330949010884,0.3129121110587062
18,0.0,0.1347694636187254,0.0030387752809758,0.0467322959475642
19,0.002167331760091,0.0011562765002509,0.0,0.0
20,0.0245733947983049,0.1335577353458042,0.0422315826613569,0.0548737006602069
21,0.0,0.0,0.0,0.0
22,0.0,2.252515128018329,0.0,0.0
23,0.0,2.2750378241988214,0.0,0.0
24,0.0411038489607954,0.084763099743198,0.0727298010843783,0.0603553922964199
25,0.0,0.0732701678810031,0.0143468818697642,0.0051402920620435
26,0.0300088262222937,0.0143927183854985,0.0142908991229692,0.0133702135762399
27,0.0,0.2642756243787085,0.0699944985377961,0.0
28,0.0,1.0133463302311907,0.0,0.0547852199438863
29,0.20629836087193712,0.0,0.0234119621394253,0.1119579023598879
30,0.0,0.3097573638647794,0.0,0.0
31,0.0361572740127107,0.0017469967260755,0.0,0.0184659092837735
32,0.0154690953858612,0.0174688957704024,0.0,0.0773140590248026
33,0.0,0.0,0.0,0.0
34,0.078185621982242,0.029908578935916,0.0002123290975806,0.0089773301459933
35,0.0444330102647576,0.1202712154158802,0.1372238845439914,0.0
36,0.0238258464634965,0.0256607027161741,0.0656769932405636,0.0
37,0.2092046031084852,0.1727499382010787,0.0,0.0
38,0.0,0.0,0.2658689008695913,0.0
39,0.0005119882484459,0.0019085814897565,0.0,0.0
40,0.0239465838283756,0.0321350753401296,0.0022471913525226,0.0
41,0.0881487430497067,0.1754025348888363,0.0371660862368962,0.088559816164024
42,0.0,0.0354065193283195,0.0048778521357896,0.22409458512437017
43,0.123076923076923,0.0,0.0,0.0
44,0.0055430864645949,0.0,0.0,0.0
45,0.1029912305489727,0.1924904407859222,0.0,0.0
46,0.0,0.0,0.0462687997687485,0.0
47,0.0,0.2480843024694569,0.0,0.0
48,0.0,1.439431287502589,0.0,0.0624468989892551
49,0.0,0.06313387418757731,0.0120024494888932,0.0529998853380891
50,0.0006613638377653,0.1545310987783863,0.06083676228557609,0.0
51,0.0,2.0087030888707624,0.0,0.2891770733441269
52,0.0,0.0797871621577926,0.0,0.0435006429596971
53,0.0332676611477001,0.0464124110764179,0.1067220333756058,0.11779984779101871
54,0.0,0.0,0.0,0.0
55,0.0573128718241724,0.0169902914406443,0.0,0.0069902913879343
56,0.3697783616550748,0.47289180275565124,0.2851202115205177,0.0
57,0.07995106849766759,0.0,0.0614129795919901,0.0
58,0.0,0.0,0.0,1.340505856979762
59,0.0461753732018207,0.0,0.0,0.0
60,0.0,0.2144250872192205,0.0261848656131812,0.0444041138695898
61,0.0,0.1731802960508234,0.0,0.2825427195118955
62,0.0,0.1288705278116479,0.0138242919047823,0.0
63,0.0,0.0,0.0,2.350629462072584
64,0.0,0.0,0.0,0.0
65,0.0,0.055397585299889696,0.023682087692495,0.0054577204699637
66,0.0177899691707259,0.2665233775701192,0.0,0.2521020465167545
67,0.0308106569883963,0.09725197949769579,0.0,0.2262242582153196
68,0.0,0.0688705229915254,0.0,1.3013687673918473
69,0.0,0.15918196156456219,0.0,0.017547277939363802
70,0.0059518171790787,0.0678599683240446,0.0062204174963582,0.0030763032356232
71,0.0944543005090639,2.306510527007282,0.0431753142274629,0.8469108364471927
72,0.0180260047807772,1.388771746470681,0.0064574313250926,0.3945739779933539
73,0.0843489496690955,0.0522585615333617,0.0070841239451011,0.1394724324446531
74,0.0046817579007463,0.0454980842333657,0.0,0.0
75,0.0,0.0159420285526066,0.0,0.0
76,0.0163217029724624,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,5.112009855854966
80,0.0,0.0507246367569838,0.0020703931825142,0.072449489035864
81,0.0,0.4062336547634014,0.0,0.7640863529414921
82,0.0,0.0,0.0,1.2170322807882983
83,0.0,0.0,0.0,0.0
84,0.0,0.2057421321783824,0.0556773666176188,0.0097073162775642
85,0.0072454504051685,0.0131828601517989,0.1521911208291475,0.0420617369407079
86,0.0,0.0,0.1201201201883702,0.3125777148032926
87,0.0,0.083832681342077,0.0,0.181109338779137
88,0.0251524393220823,0.0,0.0,0.1376879679523016
89,0.0,0.4122861070988181,0.0531871249741356,0.4452630650238379
90,0.0016674358174397,0.0374057980172547,0.0,0.09631136636284439
91,0.0,0.0,0.0,0.35368552007569587
92,0.0002990997223646,0.0,0.0059905864892471,0.0
93,0.0,0.1269254868456883,0.0,0.0690437835828707
