,Low,Medium-Low,High,Medium-High
0,0.1490909093342809,0.1490909093342809,0.0,0.0
1,0.5217391256710773,0.0,0.0,0.0
2,0.3907407414009087,0.0,0.0,0.0
3,0.33419915106365655,0.0,0.0,0.0
4,0.1818181800826446,0.0,0.0,0.0
5,0.1413658852386584,0.0200668906477555,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,2.344687872833334,0.0,0.0,0.0
9,0.046052631997706,0.0,0.0,0.0
10,0.0328874032940408,0.0,0.0,0.0
11,0.3878536940917568,0.1762134813317556,0.0,0.0
12,0.36915113519581044,0.2739130408647448,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.4137931001664685,1.655172400665874,0.0,1.6371428405275101
15,0.0,0.0,0.0,0.0
16,0.1111111091358025,0.3478260837807182,0.0,0.0
17,0.4661654113358585,0.0,0.0,0.0
18,0.159999998528,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0
20,0.3478260836294896,0.2608695627221172,0.0,0.4999999962500001
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.6315789360664817,0.0,0.0,0.0
24,0.7904761829621313,0.3174603145779793,0.0,0.0
25,1.00880606434918,0.9699999914765,0.0,0.0
26,1.1452991351581563,0.2222222202469136,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.37662337330662843,0.1922196778048793,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.3636363601652892,0.0909090900413223,0.0,0.20202020010305072
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.3809523773242628,0.0952380943310657,0.0,0.2904761877121314
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.47474747022701763,0.0909090900413223,0.0,0.0909090900413223
38,0.0,0.0,0.0,0.0
39,0.319999997056,0.5669565157352288,0.159999998528,0.159999998528
40,0.0144927560029404,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.2857142829931971,0.47619047165532846,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.48309178284557397,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.19523809338106568,0.0952380943310657,0.0,0.0952380943310657
48,0.41754385887787,0.0,0.0,0.0
49,0.3999999962,0.29999999715,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.8528138308666445,0.0,0.0,0.0
52,0.5360415247785488,0.0,0.0909090900413223,0.0
53,0.0,0.0,0.0,0.0
54,0.173913038941399,0.0,0.0,0.0
55,0.2499999978125,0.34999999526250003,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.5067873372822016,0.0,0.0,0.0
58,3.1758241406871153,0.0,0.0,0.0
59,0.1521739132053402,0.0,0.0,0.0
60,0.0,0.1052631560110803,0.0,0.0
61,0.0181818180347107,0.0,0.0,0.0181818180347107
62,0.47619047165532846,0.0952380943310657,0.0,0.0
63,3.714085898173967,0.0,0.0,0.0
64,0.77851661663838,0.1869565199573724,0.0,0.0
65,0.0786749483756199,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.5428571377306122,0.09999999905,0.0,0.0
68,1.9499999800064627,0.0,0.0,0.0
69,0.2727272701239669,0.0909090900413223,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0952380943310657,0.0,0.0,0.0
73,0.5217391254442344,0.0,0.0,0.0
74,0.535353530288236,0.31313131016477913,0.0,0.0
75,0.0303030301056013,0.0,0.0,0.0
76,0.0142857151673468,0.0285714303346936,0.0,0.0
77,0.0227272734187757,0.0,0.0,0.0
78,0.676691722883901,0.2857142829931971,0.0,0.0
79,4.074240138203652,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,1.890479555522835,0.0,0.0,0.0
83,0.5714285659863941,0.2813852787034537,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.8486621963236465,0.3405797056889965,0.0,0.49358973717332344
86,0.3636363601652892,0.0,0.0,0.0
87,0.0,0.2703703711025376,0.6602122037747482,1.192911178959845
88,1.565217377693762,0.6086956453686201,0.0,0.0
89,0.5080645069670261,0.21774193155729693,0.0,0.0
90,0.0,0.0,0.0,0.0
91,0.4545454502066115,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,2.159999980992,0.239999997888,0.0,0.0
94,2.0232520921628634,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.6363636302892561,0.0909090900413223,0.0,0.0
97,0.1727272729219007,0.005263157785457,0.0,0.0
