,Medium-High,High,Low,Medium-Low
0,0.0,0.0,0.0390823395414785,0.0099530517751308
1,0.0528379507290875,0.0,0.1283081252801469,0.046232040466461996
2,0.4397033748616615,0.035783273154819,0.0633541730946631,0.0197909279713852
3,0.0,0.0,0.1884816686271882,0.0
4,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0124314188513673,0.1109745476995787
6,0.11514405666362271,0.0,0.0,0.0763729959718059
7,0.0,0.0,0.0,0.2929241261689329
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.4608875902833442,0.0
10,0.0306591725433827,0.0,0.2025935367691538,0.07057523382456421
11,0.0,0.0,0.0008267886233551,0.0108542994483146
12,0.0,0.0,0.0284487131762063,0.064798052981689
13,0.0,0.0,0.10167348214946151,0.15710250193489161
14,0.0,0.0,0.3274467664764885,0.0
15,0.0,0.0,0.0126425141561929,0.0
16,0.0,0.0,0.1088136816926677,0.0
17,0.0,0.0,0.0302277663332861,0.0
18,0.0,0.0,0.049255431664676,0.0592062678288358
19,0.0,0.0,0.0507351369185172,0.0043233083665013
20,0.0,0.0,0.100045695351787,0.0
21,0.0,0.0,0.0138258686631581,0.0
22,0.0,0.0,0.24864392618255632,0.0
23,0.0,0.0,0.0964617948268511,0.0
24,0.0,0.0,0.0400589554933381,1.3355446670763202
25,0.0,0.0,0.000403028819026,0.0
26,0.0,0.0,0.26226926336926737,0.0
27,0.0,0.0,0.38076859950012854,0.0
28,0.0,0.0,0.0733182157119399,1.3361400864539248
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.3591228921114856,0.0
31,0.0,0.0,0.016786570632568,0.0
32,0.0,0.0,1.3592314355150716,0.0
33,0.0,0.0,0.0403276121451229,0.0
34,0.0,0.0,1.2728940279709122,0.0
35,0.023800148648669098,0.0536521985982296,0.008168727260941,0.0
36,0.0,0.0,0.09467152106086091,0.0816772656236334
37,0.0,0.0,0.0388150997311931,0.0
38,0.0052910054897087,0.0356696918837004,0.07542596171589111,0.0917547890856763
39,0.0,0.0,0.0781941126147741,0.0
40,0.0491472186615264,0.0,0.5121969754968985,0.0454545443018729
41,0.0,0.0,0.0138026225232699,0.0
42,0.0,0.0,0.08506847544022339,0.0
43,0.8718824453547667,0.3421987513522538,0.0079886908557878,0.0844863275103137
44,0.48837719979304833,0.038602290080456,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0545051092542605,0.0,0.0250502127194294,0.0
47,0.0,0.0,0.11294632187320722,0.0
48,0.0,0.0,0.3791096747880886,0.0
49,0.390201425329593,0.4097555533436314,0.0,0.0197836405974705
50,0.0,0.0,0.0323403720931314,0.0090909093046684
51,0.0,0.0,0.030806951555037203,0.0024647890726733
52,0.0,0.0,0.3970162848866725,0.0
53,0.0,0.0,0.0,0.0032402585746718
54,0.0,0.0,1.7766914217764587,0.0
55,0.0,0.0,0.26218757962206457,0.0
56,0.0,0.0,0.2978006961636809,0.0595964487516362
57,0.0,0.0,0.0402160857661201,0.0
58,0.0887142077047731,0.0,0.3127972297570739,0.147423580143718
59,0.0208735074692668,0.0,0.0,0.0
60,0.0,0.0,0.1491407248759028,0.0
61,0.0,0.0,0.0083761562724219,0.0
62,0.0,0.0,1.3488553504320842,0.4958707132128813
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.30845252847961935,0.0646240623995304
65,0.0,0.0,0.0,0.0
66,0.0,0.0,3.86760035472001,0.9407650930788833
67,0.1068619526740831,0.0,0.0207850722164362,0.3364723745009098
68,0.0,0.0,0.09884561280110489,0.0006493505004053
69,0.2337881345059881,0.0912497415101685,0.1103743472626338,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,2.724723235828313,0.08
72,0.0,0.0,1.694173590850843,0.182539681690917
73,0.0765747520378571,0.0718542922644339,0.2498095857280277,0.12794413455388
74,0.0,0.0,2.4781180674331327,0.0
75,0.0,0.0,0.020939413434898,0.012271146588049
76,0.0121617522858545,0.0,0.1058685220347465,0.1432189440126301
77,0.0,0.0,0.1377026675906127,0.0
78,0.0,0.0,0.0,0.0
79,0.0971282234547473,0.0,0.0,2.6447738212166336
80,0.4229618544885098,0.0426047117397853,1.2774795638179768,1.8786863820015922
81,0.0128299119452722,0.0,1.2035428846694447,1.3566428190916078
82,0.0,0.0,0.3720892188074444,0.0683760686627036
83,0.0,0.0,4.076522657781097,0.0
84,0.0,0.0,0.3863041627092152,0.0
85,0.0,0.0,0.9766883418457856,0.0
86,0.0,0.0,0.0466277806762573,0.033797112483844
87,0.0,0.0,0.1351218833082082,0.0
88,0.0,0.0,0.2101211013808605,0.022017563589652
89,0.0,0.0,0.1174005589005812,0.0
90,0.0,0.0,1.7197346394999544,0.0
91,0.0,0.0,0.26769567188360455,0.0
92,0.0,0.0,0.0676989546564513,0.0
93,0.0,0.0,0.628487248425267,0.0
94,0.0,0.0,0.0030030029355481,0.0
95,0.0092681369191164,0.0,0.0780776226750252,0.0
96,0.0697921041790477,0.0,0.17640702911718542,0.053272116700090494
97,0.0,0.0,0.0661005660694373,0.0
98,0.0,0.0,0.5597152710943338,0.0
99,0.0077265393951698,0.0,0.0,0.0137980597810336
100,0.0,0.0,0.0566993987917571,0.0
101,0.0144992709415597,0.0,0.054046278672159095,0.0
102,0.0,0.0,0.7212128590553557,0.0
103,0.0076788828960346,0.0,0.0190264005724706,0.0735156739961267
104,0.0,0.0,0.7283399997700737,0.0
105,0.0,0.0,0.3557584903248875,0.0
106,0.0,0.1641711220665103,0.1375504533299348,0.049826838794922404
107,0.0326796189508253,0.0031015922707942,0.0,0.1546721620057532
108,0.0,0.0,0.2430612870372933,0.0519244733448147
109,0.0,0.0,0.08366016460361711,0.0
110,0.0,0.0,0.0,0.0
111,0.0060692514279466,0.0,0.0,0.0
112,0.054640839090079205,1.89373703700649,0.0,0.0
113,0.011896893433765,0.0,0.0735128331537996,0.0
114,0.0,0.0,2.6169107773615963,0.0
115,0.0423611950961729,0.0625862750538163,0.07343396402143179,0.0731671444195255
116,0.0,0.0,0.007953912436401301,0.0
117,0.0,0.0,0.1784444263457019,0.1157245986664073
118,0.0664993260228487,0.0616320566338784,0.0997706429406046,0.23881987293702517
119,0.0481156602443808,0.0,0.1599671038543076,0.0074056659383852
120,0.0,0.0,2.2090992887139183,0.0
121,0.0,0.0,0.2549961787403375,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.14417749049732603,0.0
124,0.0,0.0,3.6378221898912413,0.0438469862792887
125,0.0,0.0,2.899862414082544,0.0
126,0.0,0.0,2.4522612482767014,0.0
127,0.0,0.0,0.2506860499698856,0.0598806845916981
128,0.0,0.0,0.0042262229518821,0.0224297330793653
129,0.0,0.0,3.1528162658655567,0.0
130,0.0373514429176959,0.0,5.105732429029039,0.0
131,0.0,0.0,1.4609926066838346,0.0
132,0.0,0.0,0.0156021581165907,0.0
133,0.0,0.0,0.1722620325695882,0.0
134,0.5813668900943237,0.0,0.16361868750459613,0.0750911814745795
135,0.0,0.0,4.868994396292673,0.0
136,0.0,0.0,2.3562461108849386,0.0
137,0.0,0.0,2.5533230511644343,0.0
138,0.0,0.0,5.0402740112049225,0.0
139,0.0,0.0,2.7242932193709812,0.0
140,0.0,0.0,0.301700239056991,0.0
141,0.0,0.0002782033977756,0.36103337689239623,0.0427694370409791
142,0.0,0.0,0.1219543498548987,0.0
143,0.0663129971591065,0.0,0.3549083739344848,0.0574712651288148
