,2017-2022,2012-2016,2001-2006,2007-2011
0,0.1,0.0,0.4,0.5
1,0.0,0.0,0.5,0.5
2,0.1,0.1,0.4,0.4
3,0.3,0.5,0.0,0.2
4,0.0,0.6,0.0,0.4
5,0.1,0.4,0.4,0.1
6,0.0,0.1,0.8,0.1
7,0.0,0.6,0.2,0.2
8,0.1,0.5,0.0,0.4
9,0.0,0.0,0.1,0.9
10,0.1,0.5,0.2,0.2
11,0.0,0.7,0.2,0.1
12,0.0,0.5,0.1,0.4
13,0.1,0.1,0.4,0.4
14,0.0,0.4,0.3,0.3
15,0.2,0.2,0.1,0.5
16,0.0,0.5,0.0,0.5
17,0.0,0.1,0.3,0.6
18,0.0,0.2,0.5,0.3
19,0.1,0.2,0.2,0.5
20,0.0,0.3,0.6,0.1
21,0.3,0.1,0.4,0.2
22,0.0,0.0,0.0,1.0
23,0.1,0.3,0.2,0.4
24,0.1,0.1,0.3,0.5
25,0.6,0.2,0.2,0.0
26,0.2,0.0,0.5,0.3
27,0.1,0.1,0.3,0.5
28,0.0,0.1,0.4,0.5
29,0.0,1.0,0.0,0.0
30,0.3,0.0,0.5,0.2
31,0.7,0.1,0.1,0.1
32,0.1,0.0,0.7,0.2
33,0.1,0.0,0.4,0.5
34,0.0,1.0,0.0,0.0
35,0.2,0.1,0.5,0.2
36,0.2,0.4,0.1,0.3
37,0.2,0.1,0.2,0.5
38,0.2,0.3,0.4,0.1
39,0.0,0.8,0.0,0.2
40,0.0,0.0,0.3,0.7
41,1.0,0.0,0.0,0.0
42,0.1,0.0,0.0,0.9
43,0.0,0.1,0.8,0.1
44,0.0,0.2,0.8,0.0
45,0.2,0.2,0.3,0.3
46,0.2,0.0,0.2,0.6
47,0.1,0.4,0.0,0.5
48,0.1,0.2,0.4,0.3
49,0.0,0.0,0.9,0.1
50,0.0,0.2,0.1,0.7
51,0.0,0.0,0.1,0.9
52,0.1,0.0,0.4,0.5
53,0.2,0.0,0.2,0.6
54,0.0,0.8,0.1,0.1
55,0.1,0.3,0.3,0.3
56,0.2,0.3,0.1,0.4
57,0.2,0.3,0.0,0.5
58,0.2,0.0,0.4,0.4
59,0.3,0.3,0.1,0.3
60,0.0,0.1,0.3,0.6
61,0.2,0.1,0.4,0.3
62,0.0,0.0,0.0,1.0
63,0.0,0.1,0.1,0.8
64,0.1,0.4,0.0,0.5
65,0.1,0.0,0.4,0.5
66,0.0,0.0,0.0,1.0
67,0.0,0.1,0.1,0.8
68,0.1,0.2,0.3,0.4
69,0.1,0.1,0.5,0.3
70,0.1,0.2,0.3,0.4
71,0.0,0.0,0.0,1.0
72,0.0,0.0,0.0,1.0
73,0.3,0.0,0.5,0.2
74,0.0,0.8,0.0,0.2
75,0.1,0.3,0.1,0.5
76,0.0,0.1,0.7,0.2
77,0.6,0.0,0.1,0.3
78,0.2,0.1,0.5,0.2
79,0.0,0.0,0.5,0.5
80,0.0,0.0,0.1,0.9
81,0.0,0.0,0.5,0.5
82,0.9,0.0,0.0,0.1
83,0.0,1.0,0.0,0.0
84,0.0,0.9,0.0,0.1
85,0.0,0.9,0.0,0.1
86,0.0,0.5,0.2,0.3
87,1.0,0.0,0.0,0.0
88,0.1,0.1,0.1,0.7
89,0.1,0.4,0.4,0.1
90,0.0,1.0,0.0,0.0
91,0.0,0.9,0.0,0.1
92,0.2,0.2,0.1,0.5
93,0.1,0.9,0.0,0.0
94,0.0,1.0,0.0,0.0
95,0.3,0.0,0.1,0.6
96,0.3,0.0,0.3,0.4
97,0.0,0.8,0.0,0.2
98,0.1,0.4,0.0,0.5
99,0.2,0.4,0.3,0.1
100,0.1,0.1,0.5,0.3
101,0.2,0.1,0.5,0.2
102,0.0,1.0,0.0,0.0
103,0.0,0.2,0.1,0.7
104,0.1,0.5,0.2,0.2
105,0.1,0.3,0.1,0.5
106,0.1,0.1,0.3,0.5
107,0.5,0.3,0.1,0.1
108,0.1,0.1,0.4,0.4
109,0.1,0.1,0.0,0.8
110,0.1,0.2,0.4,0.3
111,0.0,0.3,0.4,0.3
112,0.0,0.5,0.1,0.4
113,0.6,0.0,0.3,0.1
114,0.0,1.0,0.0,0.0
115,0.0,0.2,0.1,0.7
116,0.2,0.2,0.3,0.3
117,0.0,0.0,0.5,0.5
118,0.1,0.1,0.7,0.1
119,0.0,0.2,0.1,0.7
120,0.6,0.0,0.1,0.3
121,0.0,0.7,0.1,0.2
122,0.0,0.1,0.4,0.5
123,0.1,0.2,0.3,0.4
124,0.9,0.0,0.0,0.1
125,0.9,0.0,0.0,0.1
126,1.0,0.0,0.0,0.0
127,0.0,0.3,0.2,0.5
128,0.2,0.1,0.1,0.6
129,1.0,0.0,0.0,0.0
130,0.9,0.0,0.0,0.1
131,0.3,0.3,0.2,0.2
132,0.0,0.0,0.0,1.0
133,1.0,0.0,0.0,0.0
134,0.3,0.3,0.0,0.4
135,1.0,0.0,0.0,0.0
136,0.0,0.9,0.0,0.1
137,0.8,0.0,0.2,0.0
138,1.0,0.0,0.0,0.0
139,0.7,0.0,0.1,0.2
140,0.6,0.2,0.1,0.1
141,0.4,0.0,0.1,0.5
142,0.2,0.0,0.5,0.3
143,0.0,0.6,0.2,0.2
