,Unknown,Pre-1900s,21st century,20th century
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.1421670123715886,0.0,0.1111111120061728,0.079365079617032
3,0.5094393544378836,0.0,0.0869565209073724,0.0869565209073724
4,1.7470355571785214,0.0,0.0,0.0
5,0.0,0.0,0.0,0.1103105625664241
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,0.910778918383575,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,1.146997918355859,0.0,0.1666666651388889,0.0
14,1.818181801652892,0.0,0.0,0.0
15,0.0,1.2639859971946215,0.0,0.40384614961723375
16,0.0,0.4110275650235864,0.0,0.0
17,0.09999999905,0.9176470501162629,0.0,0.0
18,1.2934782475667532,0.1739130418903591,0.0,0.1333333310222222
19,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0
21,0.3527272682599008,2.297222201952539,0.0,0.0
22,1.3992094717449106,0.0,0.0,0.1739130418903591
23,0.0,0.4615384574556214,0.0,1.6953845989826748
24,0.0,0.0,1.3006684383390397,0.0
25,0.40579710168977084,0.0,0.0,0.0
26,0.4999999954166667,0.0,0.6666666605555556,0.0
27,0.0,0.0,0.0,0.0
28,0.40692307058215677,0.0,1.7921510129340823,0.0
29,0.6909090844191002,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.761904755011338,0.5714285662585035,0.0,0.5714285662585035
32,1.2962963028257888,0.0,0.0,0.5555555583539094
33,0.0602006719432665,0.0200668906477555,0.0,0.0200668906477555
34,0.0,0.0,0.0,0.0
35,0.210000004293,0.0,0.0,0.0
36,1.6663717036260042,0.0,0.0,0.0
37,0.31728779363227744,0.0621118034400676,0.0,0.0
38,2.39999997888,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0
40,1.481481456241427,0.0,0.0,0.0
41,0.3137254893502499,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,1.2057516420693628
48,0.0,1.0434782513421548,0.0,0.6956521675614364
49,0.0,0.0,0.0,0.0
50,1.5905796948070254,0.0,0.0,0.0
51,1.7454849304973938,0.0,0.0,0.0
52,2.95622892614518,0.0,0.0,0.0
53,0.69999998215,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,1.391304335122873,0.1739130418903591,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,2.1927272534759013,0.0,0.0,0.239999997888
61,0.0,0.0,0.0,0.0
