,Medium-Low,Low,High,Medium-High
0,0.0,0.0373472303404421,0.0,0.0
1,0.0287333881881263,0.1309487470604395,0.0,0.0
2,0.0689393940467052,0.1313974323863331,0.0,0.0
3,0.1231902955217494,0.0392850718918201,0.0,0.0
4,0.064946029186985,0.010583051325765199,0.0,0.0
5,0.0603963509591294,0.2000928821960994,0.0,0.0
6,0.023393383307750898,0.0075673682314437,0.0,0.0
7,0.0518660621707377,0.33547809828025144,0.0,0.0049528163473134
8,0.0321393845127566,0.05493076023544811,0.0,0.0
9,0.0,0.24004644572476225,0.0,0.0
10,0.26827316276841984,0.4154739171470215,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.1684235811851866,0.0,0.1993695818218228
13,0.0796377967609612,0.0697637024710316,0.0,0.0
14,0.0063564715356686,0.4398928414897968,0.0,0.0
15,0.0,0.0,0.0,0.0
16,0.0301741097533979,0.2088535453457475,0.0,0.0
17,0.0,0.0112689860317576,0.0,0.0
18,0.0815001912197912,0.1776814398258067,0.0,0.0
19,0.0,0.0400435902184832,0.0,0.0
20,0.0,0.0584316330299965,0.0622565055259941,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.16667715722304,0.0,0.0
23,0.0143900541389479,0.1315499921982147,0.0,0.0
24,0.0,0.1804256810005024,0.0,0.0
25,0.0982116180880556,0.3301057997064974,0.0,0.0
26,0.0,0.270047013422553,0.0,0.0
27,0.0,0.5358009831371994,0.0,0.0
28,0.1310122224374105,0.01873568516479,0.0,0.0
29,0.059518678464991,0.43069370711911464,0.0,0.0
30,0.0,0.2342310820950093,0.0,0.0
31,0.0,0.0489665695154526,0.0,0.0
32,0.02489643870714,0.6796062305005094,0.0,0.0
33,0.0,0.5348801320293255,0.0,0.0
34,0.0,1.3775159286341532,0.0,0.0
35,0.0071896283651879,0.0025688656946601,0.0033790338878587,0.0
36,0.2520211989014595,0.2688226136891541,0.0,0.0
37,0.0,0.0953459343672355,0.0,0.0
38,0.09283739543156021,0.2025525800917179,0.0735277950237182,0.0
39,0.0,1.5232932753564001,0.0,0.0
40,0.0,0.09539085576099919,0.0,0.0
41,0.0,0.6347039180905314,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0026881719869032,0.047632595049045504,0.4768049156795877,0.0
44,0.07714371036859691,0.1212540780596506,0.0769615191102727,0.8673209617240203
45,0.0025615768328231,0.0005319606020562,0.0,0.0
46,0.0,0.006908904016008599,0.0,0.0958049887443514
47,0.0375292918024419,0.6096854657691699,0.0,0.0
48,0.0,0.0043459361091622,0.0,0.0
49,0.16353589133111718,0.0117804675106627,0.3523024240836876,0.0
50,0.0,0.0370652418376021,0.0,0.0305423383656447
51,0.0,0.115793142307117,0.0,0.0
52,0.0,0.13588656193361132,0.0,0.0
53,0.0,0.014482724443933701,0.0,0.0092215626383132
54,0.1497500832608543,0.8301543349331686,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0802357066666118,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.1885003828007537,0.0,0.0
60,0.0,0.12992439016456708,0.0,0.0
61,0.0797761313243555,0.0068066342227559,0.0,0.0632126885801941
62,0.41324165203549124,1.6129906260016644,0.0,0.0
63,0.0,0.0528973945588592,0.0,0.0
64,0.0,1.33659773823988,0.0,0.0
65,0.0,0.033599146203799404,0.0,0.0023291924993653
66,0.8298026154386674,2.315997716213636,0.0,0.0
67,0.0,0.0,0.0,0.1473502090341153
68,0.0,0.057670283812047904,0.0,0.0
69,0.1374861232462864,0.0970307042686456,0.1022264805421431,0.1220823315041728
70,0.6713178151276179,0.13641830675998562,0.1841521778597709,0.31632997996976076
71,0.0,4.44194583650129,0.0,0.0
72,0.0,4.0029960326168865,0.0,0.0
73,0.3074218451996517,0.0896268875242937,0.0,0.0
74,0.0,1.4947211754479361,0.0,0.0
75,0.0,0.0494270002534598,0.0,0.0
76,0.071500599816521,0.31788265486610245,0.0,0.0
77,0.0,0.057897929431588106,0.0,0.0
78,0.0483798963012807,0.0004443225653496,0.0,0.0
79,1.6009804761725148,0.4169475520386257,0.0,0.0
80,1.0646878192679141,0.0564229806239755,0.0,0.0
81,0.0,1.5485826597899304,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,1.6852684020061506,0.0,0.0
84,0.0,0.4712394325522841,0.0,0.0
85,0.0,1.0426473208021272,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.2843218518792836,0.25715675805960697,0.0079590226584444,0.1675980114568215
88,0.0,0.0398068900787812,0.0,0.24128933205175743
89,0.0,0.37122835996419457,0.0,0.0
90,0.0,0.5293033270924379,0.0,0.0
91,0.0,2.737911811672588,0.0,0.0
92,0.0536555919290739,0.1048783743202262,0.0,0.0
93,0.0,0.1675070029649255,0.0,0.0
94,0.1512195107559785,0.1976320802104926,0.0,0.0
95,0.0023675322015239,0.1112482104707744,0.0,0.0
96,0.0182624480999627,0.0645161290322579,0.0375963864700683,0.0378363088270643
97,0.0,0.1260228439847558,0.0,0.0
98,0.0,0.5881800872635925,0.0,0.0
99,0.0,0.21886589914178212,0.0,0.0
100,0.0,0.08839466921527829,0.0,0.026569759047127
101,0.0,0.0,0.0,0.040505622240177
102,0.0,1.5290914127519515,0.0,0.0
103,0.0474797399502862,0.0,0.0,0.3327206464012048
104,0.44917264815857877,1.8678015476268746,0.0,0.0
105,0.0,0.1035697886616068,0.0,0.0
106,0.038902793801583,0.2326996799103632,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.36898362974801424,0.0,0.0
109,0.0,0.0,0.0,0.0
110,0.0137013388184254,0.08353904037306549,0.0528161077600543,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.9675189485753783,0.0741604077004714
113,0.0,1.1611001360499122,0.0,0.0
114,0.0,1.9488249617533144,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.7919323078340297,0.0,0.0
117,0.0866867567450747,0.5142570900068097,0.0,0.0
118,0.0077963869673729,0.0072520071169246,0.0,0.0
119,0.0611804073884701,0.20765878409812602,0.0,0.0
120,0.18197181809164292,0.5637418373413753,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0026359931157089,0.23765061053451775,0.0,0.0561920346010411
123,0.0504385968515552,0.0050505051205043,0.0,0.0
124,0.1403103126727378,0.3902298159334804,0.0,0.0
125,0.0,3.4152384547721115,0.0,0.0
126,0.0,3.7603545475731432,0.0,0.0
127,0.1511003850499262,0.35680346832864246,0.0,0.0
128,0.22234042580542257,0.2998554408057632,0.0,0.0
129,0.0,1.7886217519175744,0.0,0.0
130,0.0,1.9558771265807366,0.0,0.0
131,0.6686697788309938,0.9206823655158494,0.0,0.0
132,0.029114331697761398,0.0399945001081535,0.0,0.0
133,0.0,0.6565929009322256,0.0,0.0
