,2012-2016,2017-2022,2007-2011,2001-2006
0,0.2,0.3,0.2,0.3
1,0.0,0.0,0.5,0.5
2,0.2,0.1,0.0,0.7
3,0.1,0.3,0.6,0.0
4,0.0,0.1,0.2,0.7
5,0.3,0.0,0.3,0.4
6,0.0,0.1,0.5,0.4
7,0.1,0.1,0.3,0.5
8,0.1,0.1,0.1,0.7
9,0.3,0.3,0.4,0.0
10,0.3,0.1,0.5,0.1
11,0.2,0.2,0.3,0.3
12,0.1,0.2,0.3,0.4
13,0.0,0.1,0.2,0.7
14,0.2,0.0,0.5,0.3
15,0.0,0.0,0.2,0.8
16,0.4,0.0,0.2,0.4
17,0.2,0.0,0.7,0.1
18,0.0,0.0,0.9,0.1
19,0.0,0.1,0.4,0.5
20,0.2,0.0,0.3,0.5
21,0.2,0.0,0.4,0.4
22,0.3,0.1,0.3,0.3
23,0.2,0.3,0.2,0.3
24,0.0,0.2,0.5,0.3
25,0.3,0.1,0.2,0.4
26,0.2,0.0,0.3,0.5
27,0.2,0.3,0.4,0.1
28,0.0,0.0,0.0,1.0
29,0.1,0.5,0.3,0.1
30,0.1,0.1,0.6,0.2
31,0.1,0.6,0.0,0.3
32,0.4,0.1,0.3,0.2
33,0.0,0.2,0.5,0.3
34,0.1,0.3,0.4,0.2
35,0.1,0.0,0.1,0.8
36,0.0,0.2,0.6,0.2
37,0.2,0.3,0.4,0.1
38,0.5,0.1,0.2,0.2
39,0.1,0.0,0.4,0.5
40,0.1,0.2,0.2,0.5
41,0.1,0.2,0.1,0.6
42,0.4,0.1,0.4,0.1
43,0.2,0.2,0.3,0.3
44,0.0,0.0,0.2,0.8
45,0.1,0.1,0.4,0.4
46,0.4,0.1,0.2,0.3
47,0.2,0.4,0.3,0.1
48,0.1,0.2,0.3,0.4
49,0.3,0.1,0.6,0.0
50,0.3,0.5,0.1,0.1
51,0.0,0.1,0.5,0.4
52,0.1,0.3,0.5,0.1
53,0.2,0.0,0.2,0.6
54,0.2,0.0,0.1,0.7
55,0.1,0.0,0.4,0.5
56,0.2,0.3,0.4,0.1
57,0.0,0.1,0.0,0.9
58,0.1,0.1,0.5,0.3
59,0.4,0.0,0.4,0.2
60,0.2,0.2,0.1,0.5
61,0.2,0.0,0.8,0.0
62,0.4,0.1,0.3,0.2
63,0.2,0.1,0.4,0.3
64,0.3,0.2,0.3,0.2
65,0.2,0.3,0.5,0.0
66,0.2,0.4,0.2,0.2
67,0.2,0.0,0.4,0.4
68,0.2,0.0,0.6,0.2
69,0.2,0.0,0.3,0.5
70,0.1,0.1,0.3,0.5
71,0.0,0.0,1.0,0.0
72,0.0,0.0,0.2,0.8
73,0.5,0.2,0.3,0.0
74,0.1,0.0,0.2,0.7
75,0.1,0.3,0.3,0.3
76,0.3,0.0,0.3,0.4
77,0.1,0.1,0.3,0.5
78,0.3,0.3,0.3,0.1
79,0.1,0.1,0.5,0.3
80,0.3,0.0,0.3,0.4
81,0.0,0.8,0.1,0.1
82,0.6,0.2,0.2,0.0
83,0.5,0.1,0.3,0.1
84,0.2,0.1,0.6,0.1
85,0.8,0.1,0.0,0.1
86,0.3,0.2,0.4,0.1
87,0.2,0.2,0.2,0.4
88,0.3,0.1,0.4,0.2
89,0.3,0.0,0.5,0.2
90,0.2,0.0,0.5,0.3
91,0.5,0.3,0.0,0.2
92,0.0,0.2,0.7,0.1
93,0.2,0.2,0.5,0.1
94,0.2,0.1,0.1,0.6
95,0.0,0.3,0.4,0.3
96,0.2,0.3,0.5,0.0
97,0.2,0.1,0.5,0.2
98,0.2,0.1,0.5,0.2
99,0.3,0.1,0.4,0.2
100,0.3,0.2,0.2,0.3
101,0.2,0.0,0.5,0.3
102,0.3,0.0,0.4,0.3
103,0.3,0.1,0.3,0.3
104,0.3,0.2,0.4,0.1
105,0.4,0.0,0.3,0.3
106,0.1,0.6,0.1,0.2
107,0.2,0.1,0.4,0.3
108,0.2,0.2,0.2,0.4
109,0.1,0.3,0.5,0.1
110,0.1,0.0,0.6,0.3
111,0.1,0.1,0.7,0.1
112,0.3,0.0,0.6,0.1
113,0.1,0.1,0.7,0.1
114,0.5,0.2,0.3,0.0
115,0.1,0.0,0.1,0.8
116,0.3,0.3,0.2,0.2
117,0.0,0.1,0.5,0.4
118,0.5,0.0,0.3,0.2
119,0.2,0.0,0.5,0.3
120,0.2,0.0,0.6,0.2
121,0.2,0.3,0.4,0.1
122,0.0,0.0,0.9,0.1
123,0.1,0.2,0.4,0.3
124,0.5,0.3,0.1,0.1
125,0.1,0.3,0.5,0.1
126,0.6,0.0,0.3,0.1
127,0.1,0.1,0.4,0.4
128,0.2,0.2,0.4,0.2
129,0.4,0.1,0.4,0.1
130,0.0,0.0,0.5,0.5
131,0.0,0.0,0.9,0.1
132,0.1,0.2,0.4,0.3
133,0.2,0.2,0.4,0.2
