,Medium-High,High,Low,Medium-Low
0,2.0,0.0,0.0,4.666666666666666
1,0.9999999983333332,0.0,1.6666666638888885,0.0
2,0.0,0.0,0.0,0.0
3,1.99999999,0.0,0.999999995,4.49999997125
4,0.999999995,0.0,7.9999999599999985,0.999999995
5,0.999999995,0.0,1.3333333244444445,5.333333300555555
6,0.2857142857142857,0.0,0.0,1.999999999591836
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.0,0.0,4.266666633580247,2.0333333190277783
11,0.666666667222222,0.0,0.3333333344444442,2.000000001666666
12,0.0,0.0,0.0,0.0
13,0.0,0.0,2.999999985,6.999999964999999
14,0.0,0.0,0.0,0.0
15,0.4666666668666667,0.0,4.466666666866666,0.6666666666666666
16,0.0,0.0,7.999999953333334,0.0
17,0.0,0.0,3.999999984444444,0.0
18,1.3076923000887575,0.0,3.99999998,2.3999999852
19,0.0,0.0,0.0,0.0
20,0.999999995,2.999999985,1.99999999,2.333333318888889
21,0.999999995,0.0,5.999999969999999,2.999999985
22,0.0,0.0,0.0,0.0
23,0.0,0.0,8.999999954999998,0.999999995
24,0.1666666679166666,0.0,0.0,5.50000000125
25,0.0,0.0,1.6666666638888885,1.3333333311111109
26,0.0,0.0,0.0,0.0
27,0.0,0.0,6.499999964999999,2.999999985
28,0.4999999962500001,1.4999999912500002,0.0,5.666666636666667
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.999999995,0.999999995,6.333333298888888,0.999999995
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.0,1.9999999966666662,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.7499999996875,0.0,5.249999997812499,1.499999999375
38,1.857142847244898,0.999999995,2.8571428422448983,2.999999985
39,0.0,0.0,9.999999949999998,0.0
40,0.0,0.0,1.666666672222221,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,8.999999954999998,0.0
43,1.0666666644888887,0.9999999983333332,0.4666666657555555,0.0
44,0.0,0.0,0.0,0.0
45,0.6666666616666668,0.0,0.999999995,0.9999999900000002
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,0.0,3.3333333277777775,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,1.99999999,0.0,7.857142817244897,0.0
52,0.0,0.0,0.1999999999999998,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,6.999999964999999,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.7999999991999996,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.999999995
59,0.0,0.0,0.0,0.0
60,0.0,0.0,9.999999949999998,0.0
61,0.0,0.0,0.0,0.0
62,2.999999985,0.0,2.999999985,3.99999998
63,0.0,0.0,7.799999960199999,0.999999995
64,0.0,0.0,9.3999999506,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,6.42857142765306,0.7142857141836734
67,1.9999999999999996,0.0,0.0,2.9999999999999996
68,0.0,0.0,0.0,0.0
69,2.499999985,3.079999983528,0.0,0.0
70,1.163636353877686,0.3076923027218935,1.7999999902000001,2.3379953130662465
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.4999999987499999,0.9999999974999998,0.7999999976999999,0.7999999976999999
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,3.7692307493195263,0.9230769181065088,1.8461538362130177,2.5128204978796846
77,1.99999999,0.999999995,2.999999985,1.99999999
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,7.666666620555556
80,0.0,0.0,0.0,1.3333333311111109
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,8.799999950399998,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.4999999950000001,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,2.4999999984374996,0.0,0.4999999996875,1.4999999990625
89,0.0,0.0,0.0,0.0
90,0.0,0.0,1.4285714267346938,0.0
91,0.0,0.0,0.0,0.0
92,0.0,0.0,1.2564102564398407,0.333333333333333
93,0.0,0.0,3.8888888780864184,0.0
94,0.0,0.0,5.666666637222223,0.0
95,0.4285714284693876,0.0,1.8285714293551014,0.2285714286693877
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.2222222220987652,0.0
99,0.1333333331944446,0.0,0.5333333327777784,0.666666665972223
100,0.0,0.0,0.0,0.0
101,2.666666652222222,0.999999995,1.99999999,3.6666666472222222
102,0.0,0.0,0.0,0.0
103,0.3714285717219389,1.6428571431313774,0.0,0.2999999996875001
104,0.999999995,0.0,6.999999964999999,1.99999999
105,0.0,0.0,0.0952380956916099,0.0
106,0.8666666639777778,0.8666666639777778,6.066666647844445,0.8666666639777778
107,0.5999999993999997,0.0,0.1999999997999999,0.7999999991999996
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,5.999999969999999,0.999999995,0.999999995,0.999999995
111,1.4999999999999996,0.4999999999999999,0.4999999999999999,0.4999999999999999
112,0.7499999971875,6.7499999746874995,0.0,0.0
113,0.999999995,2.999999985,1.99999999,0.999999995
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.1999999999999998,0.0,0.0,0.0
118,0.5238095239115647,1.0476190478231293,1.3571428578698976,2.0952380956462586
119,0.4999999966,0.2999999982,0.4999999966,0.5999999951999999
120,0.0,0.0,2.9999999924999994,0.0
121,0.0,0.0,4.153846139467455,2.076923069733728
122,0.0,0.0,0.0,0.0
123,0.0,0.999999995,7.9999999599999985,0.999999995
124,0.0,0.0,5.999999969999999,0.0
125,0.0,0.0,0.5714285710204076,0.0
126,0.0,0.0,0.0,0.0
