,2001-2006,2007-2011,2017-2022,2012-2016
0,0.2,0.2,0.4,0.2
1,0.3,0.4,0.2,0.1
2,0.6,0.3,0.0,0.1
3,0.6,0.4,0.0,0.0
4,0.5,0.3,0.0,0.2
5,0.7,0.2,0.0,0.1
6,0.8,0.2,0.0,0.0
7,0.8,0.1,0.0,0.1
8,1.0,0.0,0.0,0.0
9,0.2,0.5,0.2,0.1
10,0.1,0.5,0.1,0.3
11,0.6,0.4,0.0,0.0
12,0.4,0.3,0.1,0.2
13,0.5,0.2,0.3,0.0
14,0.0,0.8,0.0,0.2
15,0.8,0.1,0.0,0.1
16,0.9,0.1,0.0,0.0
17,0.4,0.6,0.0,0.0
18,0.1,0.9,0.0,0.0
19,1.0,0.0,0.0,0.0
20,0.5,0.4,0.0,0.1
21,0.6,0.1,0.0,0.3
22,0.6,0.3,0.1,0.0
23,0.6,0.0,0.1,0.3
24,0.2,0.6,0.2,0.0
25,0.8,0.2,0.0,0.0
26,0.6,0.2,0.1,0.1
27,0.3,0.4,0.1,0.2
28,0.7,0.2,0.0,0.1
29,0.1,0.5,0.2,0.2
30,0.1,0.7,0.0,0.2
31,0.4,0.2,0.3,0.1
32,0.1,0.3,0.2,0.4
33,0.3,0.2,0.1,0.4
34,0.6,0.0,0.4,0.0
35,0.4,0.4,0.0,0.2
36,0.2,0.3,0.1,0.4
37,0.3,0.0,0.1,0.6
38,0.2,0.3,0.5,0.0
39,1.0,0.0,0.0,0.0
40,0.4,0.6,0.0,0.0
41,0.3,0.4,0.1,0.2
42,0.2,0.5,0.1,0.2
43,0.3,0.3,0.3,0.1
44,0.9,0.1,0.0,0.0
45,0.4,0.3,0.1,0.2
46,0.9,0.0,0.0,0.1
47,0.4,0.4,0.1,0.1
48,0.6,0.3,0.1,0.0
49,0.2,0.6,0.0,0.2
50,0.3,0.2,0.3,0.2
51,0.5,0.5,0.0,0.0
52,0.3,0.3,0.3,0.1
53,0.7,0.3,0.0,0.0
54,1.0,0.0,0.0,0.0
55,0.8,0.2,0.0,0.0
56,0.2,0.3,0.3,0.2
57,0.5,0.5,0.0,0.0
58,0.1,0.8,0.0,0.1
59,0.2,0.6,0.0,0.2
60,0.5,0.0,0.4,0.1
61,0.0,0.8,0.2,0.0
62,0.2,0.7,0.1,0.0
63,0.4,0.5,0.1,0.0
64,0.2,0.5,0.1,0.2
65,0.0,0.5,0.2,0.3
66,0.5,0.3,0.1,0.1
67,0.6,0.2,0.2,0.0
68,0.4,0.5,0.0,0.1
69,0.1,0.6,0.3,0.0
70,0.4,0.6,0.0,0.0
71,0.0,0.9,0.0,0.1
72,0.1,0.5,0.3,0.1
73,0.4,0.2,0.2,0.2
74,0.3,0.6,0.0,0.1
75,0.0,0.6,0.4,0.0
76,0.5,0.2,0.1,0.2
77,0.7,0.3,0.0,0.0
78,0.1,0.4,0.1,0.4
79,0.3,0.3,0.1,0.3
80,0.3,0.4,0.1,0.2
81,0.0,0.2,0.7,0.1
82,0.1,0.4,0.0,0.5
83,0.1,0.5,0.3,0.1
84,0.3,0.4,0.0,0.3
85,0.1,0.7,0.1,0.1
86,0.3,0.3,0.1,0.3
87,0.3,0.7,0.0,0.0
88,0.1,0.1,0.1,0.7
89,0.2,0.7,0.1,0.0
90,0.3,0.7,0.0,0.0
91,0.0,0.6,0.0,0.4
92,0.0,0.7,0.3,0.0
93,0.3,0.3,0.2,0.2
94,0.3,0.2,0.1,0.4
95,0.2,0.5,0.1,0.2
96,0.6,0.1,0.2,0.1
97,0.1,0.8,0.0,0.1
98,0.3,0.5,0.0,0.2
99,0.5,0.2,0.0,0.3
100,0.1,0.5,0.1,0.3
101,0.3,0.6,0.1,0.0
102,0.4,0.2,0.1,0.3
103,0.8,0.1,0.0,0.1
104,0.4,0.2,0.0,0.4
105,0.1,0.5,0.0,0.4
106,0.0,0.0,1.0,0.0
107,0.3,0.4,0.0,0.3
108,0.0,0.8,0.0,0.2
109,0.2,0.5,0.1,0.2
110,0.1,0.9,0.0,0.0
111,0.1,0.7,0.0,0.2
112,0.0,0.4,0.3,0.3
113,0.0,1.0,0.0,0.0
114,0.2,0.4,0.1,0.3
115,0.1,0.5,0.2,0.2
116,0.2,0.5,0.1,0.2
117,0.3,0.2,0.1,0.4
118,0.1,0.9,0.0,0.0
119,0.0,0.1,0.3,0.6
120,0.2,0.8,0.0,0.0
121,0.1,0.6,0.2,0.1
122,0.4,0.4,0.2,0.0
123,0.1,0.7,0.1,0.1
124,0.1,0.3,0.3,0.3
125,0.7,0.3,0.0,0.0
126,0.4,0.4,0.1,0.1
127,0.3,0.1,0.3,0.3
128,0.4,0.0,0.4,0.2
129,0.1,0.5,0.3,0.1
130,0.2,0.6,0.2,0.0
131,0.5,0.3,0.2,0.0
132,0.2,0.4,0.3,0.1
133,0.1,0.2,0.3,0.4
134,0.2,0.4,0.2,0.2
135,0.0,0.7,0.3,0.0
136,0.1,0.4,0.2,0.3
137,0.2,0.4,0.2,0.2
138,0.5,0.0,0.0,0.5
139,0.1,0.4,0.2,0.3
140,0.4,0.5,0.0,0.1
141,0.4,0.3,0.1,0.2
142,0.4,0.3,0.2,0.1
143,0.2,0.2,0.5,0.1
144,0.2,0.6,0.0,0.2
145,0.2,0.4,0.4,0.0
146,0.0,0.3,0.4,0.3
147,0.4,0.2,0.0,0.4
148,0.0,0.0,0.0,1.0
149,0.4,0.2,0.2,0.2
150,0.1,0.0,0.4,0.5
151,0.1,0.2,0.2,0.5
152,0.2,0.2,0.1,0.5
153,0.7,0.2,0.1,0.0
154,0.3,0.4,0.2,0.1
155,0.0,0.0,0.0,1.0
156,0.4,0.2,0.0,0.4
157,0.4,0.3,0.1,0.2
158,0.2,0.5,0.0,0.3
159,0.0,0.2,0.1,0.7
160,0.1,0.4,0.3,0.2
161,0.1,0.7,0.1,0.1
162,0.2,0.3,0.1,0.4
163,0.2,0.5,0.1,0.2
164,0.3,0.6,0.0,0.1
165,0.2,0.2,0.3,0.3
166,0.2,0.2,0.0,0.6
167,0.0,0.4,0.2,0.4
168,0.0,0.6,0.0,0.4
169,0.0,0.0,0.0,1.0
170,0.4,0.2,0.2,0.2
171,0.2,0.1,0.5,0.2
172,0.0,0.0,0.4,0.6
173,0.2,0.0,0.0,0.8
174,0.3,0.1,0.2,0.4
175,0.0,0.5,0.1,0.4
176,0.9,0.1,0.0,0.0
177,0.1,0.1,0.1,0.7
178,0.1,0.1,0.0,0.8
179,0.0,0.0,0.0,1.0
180,0.3,0.2,0.4,0.1
181,0.0,0.4,0.3,0.3
182,0.1,0.0,0.7,0.2
183,0.0,0.0,0.9,0.1
184,0.4,0.5,0.1,0.0
185,0.4,0.0,0.6,0.0
186,0.0,0.4,0.2,0.4
187,0.0,0.0,0.4,0.6
188,0.0,0.1,0.3,0.6
189,0.0,0.0,0.9,0.1
190,0.4,0.3,0.2,0.1
191,0.1,0.4,0.5,0.0
192,0.0,0.0,0.7,0.3
193,0.2,0.3,0.4,0.1
194,0.1,0.5,0.2,0.2
195,0.6,0.2,0.1,0.1
196,0.1,0.5,0.1,0.3
197,0.0,0.0,0.1,0.9
198,0.1,0.3,0.5,0.1
199,0.1,0.4,0.3,0.2
200,0.4,0.4,0.1,0.1
201,0.1,0.0,0.7,0.2
202,0.0,0.2,0.7,0.1
203,0.0,0.4,0.4,0.2
204,0.0,0.3,0.5,0.2
205,0.1,0.3,0.2,0.4
206,0.3,0.4,0.0,0.3
207,0.2,0.2,0.4,0.2
208,0.2,0.6,0.0,0.2
209,0.0,0.0,0.8,0.2
210,0.1,0.2,0.3,0.4
211,0.2,0.5,0.2,0.1
212,0.0,0.0,0.6,0.4
213,0.0,0.3,0.6,0.1
214,0.2,0.2,0.5,0.1
215,0.0,0.5,0.3,0.2
216,0.3,0.3,0.0,0.4
217,0.0,0.0,0.4,0.6
218,0.3,0.4,0.2,0.1
219,0.1,0.1,0.5,0.3
220,0.0,0.0,0.9,0.1
221,0.4,0.1,0.3,0.2
222,0.1,0.4,0.4,0.1
223,0.0,0.7,0.2,0.1
224,0.0,0.7,0.0,0.3
225,0.3,0.2,0.4,0.1
226,0.1,0.3,0.1,0.5
227,0.0,0.2,0.6,0.2
228,0.1,0.2,0.2,0.5
