,Unknown,21st century,Pre-1900s,20th century
0,0.0011669251949797,0.0,0.0,0.0
1,0.0901636987229903,0.0256964223659206,0.0,0.0
2,0.0047395563678098,0.284029811584242,0.0,0.0
3,0.17953194413707707,0.0510154740817044,0.0945324954445879,0.0
4,0.02456711668108616,0.0,0.0,0.0
5,0.014416455638394101,0.0,0.0,0.0
6,0.0048345970536866,0.0,0.0,0.1139800362458179
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.4451135044697938,0.0,0.0,0.0
10,0.178910026691663,0.0,0.0,0.2421909409355439
11,0.0166501666921633,0.0,0.0,0.0
12,0.0,0.0,0.0,0.1331125473920367
13,0.1821394390584502,0.0,0.0,0.0
14,0.1702862741719356,0.0,0.0094126173278542,0.0
15,0.0389545481791977,0.0,0.0,0.0
16,0.0832248031541367,0.0,0.0,0.0
17,0.037281164536469805,0.0,0.0513053992572306,0.0
18,0.0204081626653061,0.0,0.09109506250196289,0.0
19,0.1458048324486158,0.0,0.0,0.0
20,0.05954173121922279,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.1014054496326805,0.0,0.0,0.0
23,0.0,0.0,0.09294101443547731,0.0487660706362907
24,0.0712154600559516,0.0,0.0,0.0
25,0.0153908569103989,0.0,0.0200091877377683,0.0
26,0.0641211851922776,0.4000026710613195,0.0,0.0250783699574853
27,0.0648625014746099,0.7678703191343274,0.0,0.22189328098413869
28,0.25494833956302043,0.0,0.0,0.0
29,0.0101067679836493,0.0,0.0,0.0
30,0.0134752035559155,1.0640880537900683,0.0,0.038592286566379794
31,0.0,0.0,0.0,0.0
32,0.6569537095870461,0.0,0.0,0.6476675670555223
33,0.0522372922807548,0.0,0.0,0.0
34,0.7370633733509806,0.0,0.0,0.0
35,0.044918504189686,0.0,0.0,0.0
36,0.20222264457962097,0.0,0.0,0.0
37,0.0772386530865071,0.0,0.0221110818411979,0.0
38,0.2471599180985948,0.0,0.0,0.0
39,0.14321336308794638,0.0,0.0,0.0
40,0.743051428193836,0.0,0.0,0.0
41,0.0520634924542323,0.0,0.0,0.0
42,0.0199813274987281,0.0,0.0,0.0
