,Low,High,Medium-Low,Medium-High
0,0.0,0.0,0.0011669251949797,0.0
1,0.0905822551943617,0.0,0.0252778658945492,0.0
2,0.132167411553068,0.0,0.1331423805122198,0.023459575886764
3,0.2053255951938019,0.0,0.11975431846956751,0.0
4,0.024567115578604,0.0,1.1024821611194111e-09,0.0
5,0.014416455638394101,0.0,0.0,0.0
6,0.0048345970536866,0.0,0.0599139978046472,0.0540660384411707
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.4451135044697938,0.0,0.0,0.0
10,0.2421909409355439,0.0,0.178910026691663,0.0
11,0.0,0.0,0.0,0.0166501666921633
12,0.0,0.0,0.0,0.1331125473920367
13,0.07043199621747,0.0,0.0643327886682658,0.0473746541727144
14,0.1796988914997898,0.0,0.0,0.0
15,0.031622822089975,0.0,0.0,0.0073317260892227
16,0.046210097110999104,0.0,0.0370147060431376,0.0
17,0.0600756885329671,0.0,0.0285108752607333,0.0
18,0.0753274282053737,0.0,0.036175796961895296,0.0
19,0.1458048324486158,0.0,0.0,0.0
20,0.049826808160705394,0.0097149230585174,0.0,0.0
21,0.0,0.0,0.0,0.0
22,0.1014054496326805,0.0,0.0,0.0
23,0.141707085071768,0.0,0.0,0.0
24,0.0712154600559516,0.0,0.0,0.0
25,0.023210623145111,0.0,0.0121894215030562,0.0
26,0.4892022262110824,0.0,0.0,0.0
27,1.0546261015930762,0.0,0.0,0.0
28,0.1365852223326497,0.0,0.1183631172303707,0.0
29,0.0101067679836493,0.0,0.0,0.0
30,1.1161555439123636,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0
32,1.1805057118394902,0.0,0.1241155648030783,0.0
33,0.0522372922807548,0.0,0.0,0.0
34,0.7370633733509806,0.0,0.0,0.0
35,0.0096719628953108,0.0,0.0103300692565277,0.0249164720378475
36,0.0780563762263046,0.0,0.1241662683533164,0.0
37,0.0536009970866977,0.0,0.021240330360699,0.0245084074803083
38,0.1100617961979623,0.0256774346768826,0.1114206872237499,0.0
39,0.14321336308794638,0.0,0.0,0.0
40,0.743051428193836,0.0,0.0,0.0
41,0.0520634924542323,0.0,0.0,0.0
42,0.0199813274987281,0.0,0.0,0.0
43,0.0,0.291764903250005,0.0221060637926278,0.0
44,0.0,0.0,0.0,0.5084126334142222
45,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0374391544158423
47,0.5929948016303698,0.0,0.0074540844309582,0.0
48,0.2703318380508021,0.0,0.0,0.0
49,0.0458882509963497,0.452091852810118,0.041072862946732,0.0
50,0.0243089409748954,0.0,0.0,0.0
51,0.09463667127930869,0.0,0.0,0.0
52,0.386620949210878,0.0,0.0382249338354026,0.0
53,0.0,0.0,0.0,0.0137987454339427
54,0.9135325701464903,0.0,0.1884293686294691,0.0
55,0.09704813301228037,0.0,0.0120560448400085,0.0
56,0.1745834703275357,0.0353107344873506,0.0285539779388309,0.0
57,0.0890713478184408,0.0,0.0,0.0
58,0.2230557228166413,0.0,0.0722840335614394,0.0
59,0.0135206915183583,0.0,0.0,0.0
60,0.2737508996389005,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0434794555273502
62,1.1563689115890452,0.0,0.2484566112238984,0.0
63,0.0,0.0,0.0,0.0
64,1.1138464539885162,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,2.826780505711178,0.0,0.9579327429848947,0.0
67,0.0207850722164362,0.001088460046853,0.0088974336092479,0.37647342403116046
68,0.18169019778389728,0.0,0.0,0.0
69,0.051297001041309104,0.1096776960778488,0.0672447826109502,0.1300549659489101
70,0.0,0.0149866089313073,0.336680567410719,0.0
71,6.234086198554918,0.0,0.0,0.0
72,6.889184223488579,0.0,0.0,0.0
73,0.5275302259742268,0.0,0.1969140314197322,0.0595788871149935
74,2.3686947523069826,0.0,0.0,0.0
75,0.0192235189403692,0.0,0.0,0.0
76,0.081647176689588,0.0,0.0055163970016648,0.0100882736352844
77,0.142506171080852,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.2017427297480992,0.0,1.5083305371099216,0.0
80,0.2194938719076431,0.0,1.7465438353271208,0.0
81,0.18267874767428022,0.0,0.0,0.0
82,0.1526086499280329,0.0,0.0,0.0
83,3.919621985664223,0.0,0.0,0.0
84,0.13744842389916992,0.0,0.0,0.0
85,0.520384924850236,0.0,0.0,0.0
86,0.052987777430556694,0.0,0.0,0.0074125238165584
87,0.045217745794723097,0.0,0.0703296703835767,0.0100386102801091
88,0.056119103849367,0.0082244601413761,0.0553359671831863,0.14535186637816
89,0.0880239093156054,0.0,0.0051282051759717,0.0
90,0.8349094360583376,0.0,0.0,0.0
91,0.6900374840896503,0.0,0.0,0.0
92,0.1104960147759564,0.0,0.0274127349129549,0.0
93,0.1630275899280273,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.048519738360296306,0.0,0.0,0.0
96,0.0433509270593419,0.0,0.12259960662155368,0.109183075230032
97,0.35118468017757964,0.0,0.0,0.0
98,0.930880049771692,0.0,0.0,0.0
99,0.0165289256198346,0.0,0.0,0.0
100,0.115926176342116,0.0,0.0540451182511731,0.0
101,0.0291990444701078,0.0,0.0,0.031164498782157
102,1.3091286665519175,0.0,0.0,0.0
103,0.0053499163209111,0.0,0.1324446004194835,0.0241252851930711
104,0.6840172817344585,0.0,0.0,0.0
105,0.0588113098068079,0.0,0.0299282630483742,0.0
106,0.34705752296384873,0.0,0.0242424231522498,0.0
107,0.0789915028205505,0.0,0.0655640182443305,0.0468252780325141
108,0.562868754764866,0.0,0.0,0.0
109,0.050733018913611,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.011055692494067699,0.0,0.0,0.0113154175705761
112,0.0022598868070861,1.4076158417188818,0.0,0.0273809522064625
113,0.0360896022410382,0.0,0.0,0.0
114,2.671649808776429,0.0,0.0,0.0
115,0.1039385312237358,0.0,0.0499033134148802,0.0
116,0.0718258579971918,0.0,0.0,0.0
117,0.2381285991690252,0.0,0.0050826739970449,0.0
118,0.12107033793431811,0.0,0.1534231430195066,0.0132871332738777
119,0.1077326037077735,0.0,0.0456240403579958,0.0
120,0.17736943014243098,0.0,0.0808197096198017,0.0
121,0.0670618417792719,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0777202952277479,0.0,0.0,0.0
124,0.9002095352151077,0.0,0.1084393699548743,0.0
125,2.5913579813362144,0.0,0.0,0.0
126,4.556312791834396,0.0,0.0,0.0
127,0.2223712615744922,0.0,0.08435524648477019,0.0
128,0.1076460829883029,0.0,0.0455102451390483,0.0
129,2.213624483020087,0.0,0.0,0.0
130,2.2862142751195176,0.0,0.0,0.0
131,0.041330192049281005,0.0,0.0092460882575362,0.0
132,0.031537439150021496,0.0,0.030452809953414803,0.0
133,0.406498463584638,0.0,0.0,0.0
134,0.2690176032225304,0.0,0.1201395805999561,0.0053058216057746
135,4.570021120578161,0.0,0.0,0.0
136,2.5118287401187267,0.0,0.0,0.0
137,0.0111111109847222,0.0,0.0,0.0
138,4.212067512719713,0.0,0.0,0.0
139,3.345498719783847,0.0,0.0,0.0
140,0.33067575668493066,0.0,0.0,0.0
141,0.2792527241164819,0.0,0.0,0.0
142,0.8147824820457561,0.0,0.0,0.0
143,0.1973222263935676,0.0,0.6883676916242601,0.0
