,High,Low,Medium-Low,Medium-High
0,0.0,1.3333333333333333,3.9999999999999996,0.6666666666666666
1,0.0,0.6666666655555554,0.9999999983333332,0.9999999983333332
2,0.0,0.0,0.0,0.0
3,1.99999999,1.99999999,2.4999999837500004,1.99999999
4,0.0,9.999999949999998,0.0,0.0
5,0.0,0.6666666622222223,7.333333294444444,0.999999995
6,0.0,0.0,1.857142856836734,0.7142857141836734
7,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0
10,0.5999999950000001,2.533333314506173,3.2999999757561733,0.0
11,0.0,0.1666666672222221,2.333333334444444,1.166666667222222
12,0.0,0.0,0.0,0.0
13,0.0,4.999999975,4.999999975,0.0
14,0.0,0.0,0.0,0.0
15,0.0,5.666666667666667,0.0,0.0
16,0.0,7.33333329111111,0.999999995,0.0
17,0.0,3.999999984444444,0.6666666644444443,0.0
18,0.0,4.666666639444445,0.999999995,1.3076923000887575
19,0.0,0.0,0.0,0.0
20,1.99999999,1.99999999,2.999999985,0.999999995
21,0.0,8.999999954999998,0.999999995,0.0
22,0.0,0.0,0.0,0.0
23,0.0,8.999999954999998,0.999999995,0.0
24,0.0,0.6666666666666666,5.333333333333333,0.1666666679166666
25,0.0,1.3333333311111109,1.9999999966666662,0.0
26,0.0,0.0,0.0,0.0
27,0.0,8.499999955,0.999999995,0.0
28,0.4999999962500001,0.999999995,6.666666631666667,0.0
29,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0
31,0.0,8.999999954999998,0.0,0.999999995
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.0,0.6666666655555554,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.0,5.999999997499999,0.7499999996875,0.7499999996875
38,0.999999995,4.857142832244898,3.857142837244898,0.0
39,0.0,9.999999949999998,0.0,0.0
40,0.0,1.3333333377777767,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,8.399999955199998,0.999999995,0.0
43,0.6666666655555554,0.4666666657555555,0.6666666655555554,0.7333333317111111
44,0.0,0.0,0.0,0.0
45,0.0,0.999999995,1.3333333233333335,0.0
46,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
48,0.0,3.3333333277777775,0.0,0.0
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,7.714285674489796,0.999999995,0.999999995
52,0.0,0.1999999999999998,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.0,7.9999999599999985,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.1999999997999999,0.0,0.0
57,0.0,0.5340659320685667,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,8.999999954999998,0.999999995,0.0
61,0.0,0.0,0.0,0.0
62,0.0,6.999999964999999,2.999999985,0.0
63,0.0,8.799999955199999,0.999999995,0.0
64,0.0,9.599999950399999,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,7.142857141836734,0.0,0.0
67,0.0,0.4999999999999999,1.9999999999999996,2.4999999999999996
68,0.0,0.0,0.0,0.0
69,2.079999988528,0.999999995,0.4999999950000001,0.999999995
70,1.5934065785382203,1.99999999,1.3076922977218937,1.3636363536776859
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.4999999987499999,1.2999999964499998,1.2999999964499998,0.4999999987499999
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.2857142855102038
76,0.0,2.9999999800887576,2.8461538312130177,0.0
77,2.999999985,1.99999999,1.99999999,1.99999999
78,0.0,0.0,0.0,0.0
79,0.0,1.3333333244444445,5.999999966666666,0.0
80,0.0,0.0,1.3333333311111109,0.0
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
