doc_id,profile_doc_id,score
131359,131360,0.09887561202049255
131359,131392,0.0948692187666893
131359,132877,0.09739422798156738
131359,132878,0.08646610379219055
131359,131411,0.10105008631944656
131359,133430,0.11484244465827942
131359,133436,0.09651119261980057
131359,134073,0.08677206933498383
131359,131355,0.10625341534614563
131359,131356,0.10358068346977234
156825,154400,0.1699192225933075
156825,156163,0.14991606771945953
156825,157509,0.3065112829208374
156825,156839,0.2638658285140991
156825,156173,0.14364244043827057
156825,156846,0.19683720171451569
156825,40934926,0.7717313766479492
156825,156848,0.329133003950119
156825,158323,0.2873651087284088
156825,156830,0.08946247398853302
133471,132996,0.2088390588760376
133471,133477,0.12812145054340363
133471,133479,0.10025818645954132
133471,133836,0.21819773316383362
133471,131347,0.25836628675460815
133471,132309,0.19447508454322815
133471,133465,0.22097904980182648
133471,131355,0.2251499444246292
133471,133501,0.2920264005661011
133471,132767,0.2127964347600937
4263502,735938,0.5654604434967041
4263502,21289188,0.43494856357574463
4263502,4521863,0.1348690539598465
4263502,15229159,0.40195998549461365
4263502,4394702,0.18723756074905396
4263502,692786,0.20761792361736298
4263502,18797428,0.43744802474975586
4263502,5668632,0.4571094214916229
4263502,21301305,0.3560035526752472
4263502,15311067,0.7841212153434753
118096,118881,0.6095430254936218
118096,121508,0.5391780734062195
118096,117064,0.2876783311367035
118096,118313,0.5882518291473389
118096,117962,0.10563924908638
118096,118091,0.5659840106964111
118096,118089,0.5392504930496216
118096,118095,0.3145921528339386
118096,119152,0.5948452949523926
118096,117432,0.11146624386310577
260950,65502721,0.112681083381176
260950,2879687,0.6950733661651611
260950,2441164,0.48743996024131775
260950,43995757,0.461136132478714
260950,2126574,0.2709991931915283
260950,50517812,0.1503845602273941
260950,42160567,0.3522767424583435
260950,53431161,0.3977649211883545
260950,912957,0.7756491303443909
260950,2051294,0.38394781947135925
1531468,6467072,0.22737154364585876
1531468,2468001,0.20839108526706696
1531468,5851874,0.13088303804397583
1531468,3083394,0.40630513429641724
1531468,8066245,0.09095287322998047
1531468,8501357,0.3475911617279053
1531468,3083341,0.27795401215553284
1531468,2009168,0.22933271527290344
1531468,10075475,0.17535097897052765
1531468,5852031,0.43324658274650574
2706590,14478595,0.15573066473007202
2706590,19165635,0.2308618128299713
2706590,3567569,0.18297602236270905
2706590,11135666,0.12488606572151184
2706590,2022259,0.15945938229560852
2706590,3303636,0.21386083960533142
2706590,3567572,0.474922776222229
