doc_id,profile_doc_id,score
131359,131360,0.337626188993454
131359,43208709,0.38552409410476685
131359,1132973,0.5133336782455444
131359,131347,0.321804404258728
131359,38066772,0.2489912360906601
131359,131356,0.3037757873535156
131359,133430,0.16121818125247955
131359,131352,0.31427237391471863
131359,37024635,0.30711182951927185
131359,133436,0.14468331634998322
156825,39469990,0.13605816662311554
156825,19020089,0.26666298508644104
156825,30067435,0.15304678678512573
156825,17615918,0.1579269915819168
156825,40934926,0.5605863928794861
156825,1220464,0.09689389169216156
156825,41762261,0.13805614411830902
156825,36715320,0.17026440799236298
156825,10511033,0.097195103764534
156825,3547390,0.22935548424720764
133471,133477,0.42754292488098145
133471,766152,0.41608741879463196
133471,7760555,0.24172616004943848
133471,6661516,0.434037983417511
133471,133836,0.2513848841190338
133471,60474989,0.2949599325656891
133471,3640236,0.4263782799243927
133471,133809,0.31563425064086914
133471,12222841,0.17152592539787292
133471,133501,0.29793092608451843
4263502,3967152,0.2784980535507202
4263502,3226675,0.4252203404903412
4263502,69590005,0.4500603675842285
4263502,8323606,0.838658332824707
4263502,42835799,0.6163991093635559
4263502,33801750,0.7518929839134216
4263502,108634,0.11787468940019608
4263502,7273373,0.21369107067584991
4263502,25569623,0.6925815343856812
4263502,33795738,0.9208605885505676
118096,10405314,0.22822177410125732
118096,118083,0.3007892072200775
118096,32804995,0.5166921019554138
118096,118087,0.23238298296928406
118096,118088,0.2088632881641388
118096,10405128,0.22824561595916748
118096,117871,0.3806283473968506
118096,1380056,0.46755725145339966
118096,117499,0.18777410686016083
118096,117245,0.2819114923477173
260950,39854496,0.20820656418800354
260950,63348000,0.3423349857330322
260950,47590848,0.7053562998771667
260950,68923848,0.5718845725059509
260950,42190252,0.43814682960510254
260950,43995757,0.36976659297943115
260950,23192468,0.8562334775924683
260950,36524823,0.32469528913497925
260950,51194105,0.7100096344947815
260950,66071711,0.22770904004573822
1531468,19020089,0.20829521119594574
1531468,30067435,0.10914783924818039
1531468,8501357,0.3612959682941437
