,Low,Medium-Low,Medium-High,High
0,0.0143836338741093,0.0,0.0,0.0
1,0.1098702718622789,0.1157840388292714,0.0,0.0
2,0.0444769712533958,0.0007285003577017,0.2731937602431609,0.0
3,0.32998384585568963,0.0349675032499973,0.0,0.0
4,0.1206281182675221,0.0,0.0,0.0
5,0.15941091099379862,0.10491391656787699,0.0,0.0
6,0.0,0.030923689865665398,0.0,0.0
7,0.34732779467583963,0.3431836091445828,0.0,0.0
8,0.0712454616215344,0.0239775910267181,0.0,0.0
9,0.1126619848549009,0.0,0.0,0.0
10,0.3245269001248669,0.1588318314306015,0.0,0.0
11,0.0,0.0301917785545299,0.0,0.0
12,0.31909838231245796,0.0775510202908036,0.0,0.0
13,0.1261377590645396,0.0796377967609612,0.0,0.0
14,0.3023813039913584,0.0,0.0,0.0
15,0.052083543054620304,0.0,0.0,0.0
16,0.21125800371891423,0.0556447473331544,0.0,0.0
17,0.0008691872081061,0.0,0.0,0.0
18,0.1318816970207135,0.12240715451561371,0.0,0.0
19,0.0731874143889545,0.0462962963120508,0.0,0.0
20,0.0577238938649111,0.0,0.0,0.0622565055259941
21,0.0146464163622729,0.0,0.0,0.0
22,0.1035103348132162,0.0,0.0,0.0
23,0.15783044107175542,0.0,0.0,0.0455614971929138
24,0.1088011086832036,1.7302667061976877,0.2937952630739568,0.0741360087655444
25,0.38920663125229304,0.5117498177874478,0.0,0.0
26,0.2070358256569383,0.0,0.0,0.0
27,0.357884392942349,0.0433155080890127,0.0,0.0
28,0.1230644183816945,0.5646150545145149,0.1559845565054068,0.0
29,0.20962237031423803,0.0310370136150671,0.0395021645525655,0.0
30,0.0541794434464404,0.0,0.0,0.0
31,0.0525711474694379,0.0,0.0,0.0
32,0.2815778643309677,0.0247960203948628,0.0,0.0
33,0.49176553317975974,0.0,0.0,0.0
34,1.064928553694979,0.0,0.0,0.0
35,0.06514235438398579,0.0302840993998418,0.0,0.0291665877185079
36,0.2842419441752306,0.19654317721006462,0.0,0.0
37,0.0202137827347969,0.0213579932519089,0.0,0.0
38,0.2165602376194544,0.1459692466869053,0.0,0.0137801610671158
39,1.4069660129088295,0.0,0.0,0.0
40,0.1119415585710371,0.0,0.0,0.0
41,0.09883134985035129,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0,0.1424262214476287,0.4752705144201606,0.6120957895115047
44,0.242087547065707,0.0,0.5969044656122993,0.3245603226384098
45,0.0136517085316898,0.0,0.0,0.0
46,0.0032402451664209,0.0,0.0,0.0
47,0.1166629390030884,0.1017351593916451,0.0,0.0
48,0.0632442180440185,0.0,0.0,0.0
49,0.0463714973800613,0.10337116384056261,0.0096066381384529,0.3523024240836876
50,0.08922142196670871,0.0,0.0305423383656447,0.0
51,0.0142928162279756,0.0078141726463957,0.0,0.0
52,0.0778586624747446,0.0,0.0,0.0
53,0.0589558744094853,0.0133743600055644,0.0161061836060143,0.0
54,0.7598784479794598,0.2261995443762449,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0817641540929998,0.0,0.0277173911461778,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.09617767952854411,0.0,0.0415451899029289,0.0
60,0.242364331970187,0.0188689595490223,0.0,0.0
61,0.1192952953075088,0.0141858467606475,0.0,0.0
62,0.6718015010444801,0.7441181299465192,0.0,0.0
63,0.1010001854670596,0.006622156220124,0.0,0.0
64,1.0282698330906155,0.0742477667849792,0.0,0.0
65,0.0276713653018281,0.0,0.0023291924993653,0.0
66,1.9295150151380733,0.475805554337534,0.0,0.0
67,0.0,0.2080576769333538,0.1473502090341153,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0701482268544075,0.25399604960850736,0.0692883296710443
70,0.30263047007186805,0.7332572295535057,0.3841598283801779,0.0
71,4.347332224262413,0.0,0.0,0.0
72,3.1213038828827626,0.0,0.0,0.0
73,0.016643139332905,0.22101336689469853,0.0,0.0037267085164164
74,0.8273452075131513,0.0,0.0,0.0
75,0.2979593126845327,0.0,0.0,0.0
76,0.0957981703752777,0.0,0.0,0.0
77,0.04974110518443971,0.0864343523734611,0.0,0.0
78,0.0604826506543435,0.0483798963012807,0.0130130707352162,0.0
79,0.18149569142087302,2.3133299946158936,0.0,0.0
80,0.0,1.2993486744503717,0.0895691609851668,0.0
81,0.0809523815981078,2.313225393760382,0.378464819027826,0.1386210925832285
82,0.007092198653754245,0.0,0.0,0.0
83,1.5233424990761568,0.0,0.0,0.0
84,0.36474406055363207,0.0,0.0,0.0
85,0.7110021233947651,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.9394663473587316,0.0,0.0,0.0
88,0.1138735900731172,0.0247720167140605,0.0,0.015857076710186
89,0.20037501337353247,0.1869313486135211,0.0,0.0
90,0.1046239999834821,0.0,0.0,0.0
91,2.884902193121379,0.0,0.0,0.0
92,0.18122764854499027,0.0,0.0,0.0
93,0.2367538562373211,0.0,0.0,0.0
94,0.4401904812421256,0.0,0.0,0.0
95,0.1121943880926394,0.0,0.0,0.0
96,0.0378253116180514,0.0135332217367183,0.050005622304110806,0.0
97,0.1741810016364235,0.0,0.0,0.0
98,0.0312862819639929,0.0,0.0,0.0
99,0.1338467878481154,0.1554328922720103,0.0,0.0
100,0.14252882017143692,0.0754139965429511,0.026569759047127,0.0
101,0.0295525636019818,0.0366527094577098,0.1138772118967624,0.0
102,0.958995274202691,0.0834993048595516,0.0,0.0
103,0.050514437372592,0.0474797399502862,0.3327206464012048,0.0268210634121774
104,1.1449240391464715,0.43562443017999336,0.0,0.0
105,0.1300503153537696,0.0022090057875119,0.0,0.0
106,0.2002552121607826,0.223789090065814,0.0,0.0046296295437885
107,0.0,0.0,0.0,0.0
108,0.3946629189509418,0.0945862615780919,0.0,0.0
109,0.0177409453836716,0.0,0.0,0.0
110,0.0146881803900878,0.0221001194548132,0.009924953064878,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0741604077004714,0.7989307800836853
113,0.6384565483186753,0.0478829856131513,0.0284613570587409,0.0
114,1.9090210880013214,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.2599843459219031,0.0,0.0,0.0
117,0.1922507591365703,0.0741534886872503,0.05293486981828199,0.11836123457353269
118,0.0,0.004618185761239,0.0,0.0114478113234681
119,0.260179931771139,0.0,0.0,0.0
120,1.3330914269623326,0.0382786946641476,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.3051398480037408,0.1139852214300818,0.0495726491647161,0.0
123,0.0191653108935699,0.001831502002535,0.0,0.0
124,0.5685252656089501,0.2119520887802763,0.0214169258049043,0.0
125,2.781759102877926,0.0069493932967245,0.0,0.0
126,2.0282254811455473,0.0,0.0,0.0
127,0.2642383511747022,0.1133510972666982,0.0,0.0
128,0.15941180242245373,0.22772878776438868,0.0514005602219471,0.0
129,2.128897527048279,0.0,0.0,0.0
130,4.268085020274977,0.0,0.0,0.0
131,3.3352382291478735,0.2945600480235234,0.0,0.0
132,0.0455026465368855,0.4063284323723481,0.0192257452499141,0.0
133,0.6454932651286048,0.0,0.0700344430428904,0.0
134,0.0,0.0,0.9795775516979754,0.0
135,1.2330326380481396,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
137,1.1025773643545338,0.1015220073011569,0.0,0.0
138,4.601227758260514,0.0,0.0,0.0
139,4.422977579688615,0.0,0.0,0.0
140,0.45380775234970233,0.0569696968229053,0.0,0.0
141,0.13594160953822218,0.0,0.0,0.0
142,0.21087875961625163,0.1764285707004432,0.0,0.0
143,0.0090361445163013,0.577818484140055,0.2823261971837215,0.101378486775923
