,Unknown,Pre-1900s,20th century,21st century
0,0.0,0.0,0.0143836338741093,0.0
1,0.2256543106915503,0.0,0.0,0.0
2,0.31767073149655667,0.0,0.0007285003577017,0.0
3,0.31106785770487,0.0538834914008169,0.0,0.0
4,0.1206281182675221,0.0,0.0,0.0
5,0.1106865715453548,0.0723115629541765,0.0813266930621443,0.0
6,0.0164655657107161,0.0,0.0144581241549493,0.0
7,0.2548186858780586,0.092509108797781,0.3431836091445828,0.0
8,0.0933248812386845,0.0,0.001898171409568,0.0
9,0.1072888744649159,0.0,0.0,0.005373110389985
10,0.1588318314306015,0.0,0.3245269001248669,0.0
11,0.0,0.0,0.0301917785545299,0.0
12,0.35855416469428897,0.0,0.0380952379089726,0.0
13,0.1838570836941088,0.0,0.0,0.021918472131392
14,0.2533794892907203,0.0490018147006381,0.0,0.0
15,0.0,0.052083543054620304,0.0,0.0
16,0.1865126367917247,0.0803901142603439,0.0,0.0
17,0.0008691872081061,0.0,0.0,0.0
18,0.1737748535423327,0.0805139979939945,0.0,0.0
19,0.0753660636908222,0.0,0.0441176470101831,0.0
20,0.1199803993909052,0.0,0.0,0.0
21,0.0146464163622729,0.0,0.0,0.0
22,0.1035103348132162,0.0,0.0,0.0
23,0.0455614971929138,0.08640163528033519,0.07142880579142019,0.0
24,0.7410980790568346,0.0,0.3313353311717134,1.1345656764918448
25,0.8676359154586943,0.0333205335810464,0.0,0.0
26,0.1394186241603165,0.006151480346293,0.0,0.0614657211503288
27,0.1200862848546052,0.1401534526882828,0.0,0.14096016348847368
28,0.467208359412564,0.0821621621446482,0.1383089513389972,0.1559845565054068
29,0.1603789679702349,0.0,0.1197825805116357,0.0
30,0.0437972810717117,0.0,0.0103821623747287,0.0
31,0.0525711474694379,0.0,0.0,0.0
32,0.2061184055656205,0.0,0.10025547916021,0.0
33,0.37515877956419935,0.0,0.11660675361556039,0.0
34,1.064928553694979,0.0,0.0,0.0
35,0.12202417580767541,0.0,0.0025688656946601,0.0
36,0.48078512138529517,0.0,0.0,0.0
37,0.0213579932519089,0.0,0.0202137827347969,0.0
38,0.37630964537347544,0.0,0.0,0.0
39,1.4069660129088295,0.0,0.0,0.0
40,0.1119415585710371,0.0,0.0,0.0
41,0.0744186034892634,0.0208802187484876,0.0035325276126003,0.0
42,0.0,0.0,0.0,0.0
43,0.4542267088832606,0.0,0.7755658164960335,0.0
44,0.35666000789282887,0.0,0.8068923274235873,0.0
45,0.0136517085316898,0.0,0.0,0.0
46,0.0032402451664209,0.0,0.0,0.0
47,0.0750871283425511,0.026648031049094,0.1166629390030884,0.0
48,0.0,0.0632442180440185,0.0,0.0
49,0.45343090851625545,0.0,0.0,0.058220814926509004
50,0.08922142196670871,0.0,0.0305423383656447,0.0
51,0.0142928162279756,0.0078141726463957,0.0,0.0
52,0.0778586624747446,0.0,0.0,0.0
53,0.0574454713272452,0.0148847630878045,0.0161061836060143,0.0
54,0.9860779923557046,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.1094815452391776,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.085849157943474,0.0,0.051873711487999005,0.0
60,0.2529684172212895,0.0,0.0082648742979198,0.0
61,0.0019777611448957,0.022912355153571103,0.1085910257696895,0.0
62,1.4159196309909992,0.0,0.0,0.0
63,0.024027467963689098,0.029401160129380502,0.054193713594114,0.0
64,1.1025175998755947,0.0,0.0,0.0
65,0.0300005578011934,0.0,0.0,0.0
66,2.4053205694756072,0.0,0.0,0.0
67,0.3554078859674691,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.3934326061339592,0.0,0.0,0.0
70,1.4200475280055516,0.0,0.0,0.0
71,0.0,0.0,3.9194742903866473,0.4278579338757657
72,0.0,0.0,2.3211714135739614,0.8001324693088016
73,0.20307152677869303,0.0383116879653269,0.0,0.0
74,0.8273452075131513,0.0,0.0,0.0
75,0.2979593126845327,0.0,0.0,0.0
76,0.0957981703752777,0.0,0.0,0.0
77,0.1361754575579008,0.0,0.0,0.0
78,0.0604826506543435,0.061392967036496895,0.0,0.0
79,0.7835968295248155,0.0,0.2517054809054572,1.4595233756064938
80,0.0895691609851668,0.0,0.2346608551824577,1.0646878192679141
81,0.8024470244240466,0.0,0.2693821336837267,1.8394345288617713
82,0.007092198653754245,0.0,0.0,0.0
83,1.5233424990761568,0.0,0.0,0.0
84,0.36474406055363207,0.0,0.0,0.0
85,0.7110021233947651,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.9394663473587316,0.0,0.0,0.0
88,0.15450268349736368,0.0,0.0,0.0
89,0.3873063619870536,0.0,0.0,0.0
90,0.1046239999834821,0.0,0.0,0.0
91,2.4523230088653767,0.0,0.0,0.4325791842560022
92,0.0454427176835108,0.0,0.1357849308614795,0.0
93,0.2367538562373211,0.0,0.0,0.0
94,0.2223043055972582,0.2178861756448674,0.0,0.0
95,0.0059529664695415,0.0,0.10624142162309791,0.0
96,0.08315577069049981,0.0,0.0,0.0182083849683807
97,0.1741810016364235,0.0,0.0,0.0
98,0.0,0.0,0.0312862819639929,0.0
99,0.0808853327606017,0.0560386475847743,0.0881581689532287,0.064197530821521
100,0.2278539570880936,0.0,0.0166586186734214,0.0
101,0.11844830787158381,0.0,0.0616341770848702,0.0
102,0.0467782619528042,0.0116339589336495,0.9840823581757889,0.0
103,0.45753588713626037,0.0,0.0,0.0
104,1.5805484693264649,0.0,0.0,0.0
105,0.1208595061681757,0.0113998149731058,0.0,0.0
106,0.32013707521476864,0.0586734690672831,0.0498633874883333,0.0
107,0.0,0.0,0.0,0.0
108,0.0667896154167611,0.14378176979895418,0.2786777953133184,0.0
109,0.0,0.0,0.0177409453836716,0.0
110,0.0221001194548132,0.0146881803900878,0.009924953064878,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.7989307800836853,0.0741604077004714,0.0
113,0.7148008909905674,0.0,0.0,0.0
114,0.8709648239821927,0.0,0.3881437180109669,0.6499125460081618
115,0.0,0.0,0.0,0.0
116,0.2599843459219031,0.0,0.0,0.0
117,0.2743281887873283,0.0741534886872503,0.0892186747410567,0.0
118,0.0114478113234681,0.0,0.0,0.004618185761239
119,0.260179931771139,0.0,0.0,0.0
120,0.5324961464976644,0.7535990683564007,0.0852749067724153,0.0
121,0.0,0.0,0.0,0.0
122,0.28358137488726964,0.0,0.18511634371126912,0.0
123,0.0191653108935699,0.001831502002535,0.0,0.0
124,0.3378135913636313,0.2632557058529307,0.20082498297756868,0.0
125,2.7887084961746504,0.0,0.0,0.0
126,2.0282254811455473,0.0,0.0,0.0
127,0.37758944844140035,0.0,0.0,0.0
128,0.4186738591511052,0.0198672912576843,0.0,0.0
129,1.929716779158513,0.1991807478897656,0.0,0.0
130,4.06110746819088,0.0713209433134587,0.1356566087706391,0.0
131,2.854886055816476,0.7410479662962932,0.0338642550586272,0.0
132,0.45183107890923363,0.0,0.0192257452499141,0.0
133,0.7155277081714952,0.0,0.0,0.0
134,0.9795775516979754,0.0,0.0,0.0
135,1.2330326380481396,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.49428723595261786,0.503743759427548,0.2060683762755247,0.0
138,4.601227758260514,0.0,0.0,0.0
139,3.2777169263281367,0.9553120667786121,0.1899485865818658,0.0
140,0.5107774491726076,0.0,0.0,0.0
141,0.1162755066266434,0.0,0.0196661029115788,0.0
142,0.034649252715649406,0.1764285707004432,0.0,0.1762295069006022
143,0.9705593126160009,0.0,0.0,0.0
