,Low,Medium-High,High,Medium-Low
0,0.0,0.0,0.0,0.1490909093342809
1,0.1739130418903591,0.0,0.0,0.0869565201512287
2,0.527777778620113,0.0,0.0,0.0
3,0.3837229609244456,0.0,0.0,0.0
4,0.1818181800826446,0.0,0.0,0.0909090900413223
5,0.12040134388653298,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,2.233846121939645,0.0,0.0,0.0
9,0.046052631997706,0.0,0.0,0.0
10,0.0328874032940408,0.0,0.0,0.0
11,0.211180124855265,0.0,0.0,0.0
12,0.6347826027368619,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,0.0,1.6509359438939788,0.827586200332937,1.2413793004994054
15,0.0,0.0,0.0,0.0
16,0.5700483020523233,0.0,0.0,0.3478260837807182
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.159999998528
19,0.0,0.0,0.0,0.0
20,0.7263427040678696,0.0,0.0,0.1739130418147448
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,1.2035922976386273,0.0,0.0,0.0
24,0.7999999924,0.0,0.0,0.0
25,0.879999991552,0.0,0.3157894710249307,0.8799999915519999
26,1.8376068213415884,0.2307692287278107,0.0,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.558441553389273,0.0,0.0,0.0869565209073724
30,0.0,0.0,0.0,0.0
31,0.2727272701239669,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.3809523773242628,0.0952380943310657,0.0,0.0952380943310657
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.6565656503096622,0.0909090900413223,0.0,0.124999998828125
38,0.0,0.0,0.0,0.0
39,0.159999998528,0.0,0.26086956045368614,0.24695651867922871
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.1904761886621314,0.0,0.0,0.47619047165532846
44,0.0,0.0,0.0,0.0
45,0.4283307866947327,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0
47,0.2857142829931971,0.0,0.0,0.0
48,0.5122807010667896,0.0,0.0,0.0
49,0.7999999924,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.9523809278911568,0.0,0.0,0.0
52,0.7141338126219242,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.2608695584120985,0.0,0.0,0.0833333311458334
55,0.34999999526250003,0.0,0.0,0.1052631552354571
56,0.0,0.0,0.0,0.0
57,0.5067873372822016,0.0,0.0,0.0723981910403145
58,3.1996336637823535,0.0,0.0,0.0
59,0.0,0.0760869566026701,0.0,0.0
60,0.0952380935147392,0.0,0.0,0.2005012495258195
61,0.0086580085875452,0.0,0.0,0.0
62,0.6666666603174598,0.0,0.0,0.0952380943310657
63,3.2277118611318993,0.0,0.0,0.0
64,0.6176470529662629,0.0,0.0,0.2869565190073724
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.1428571415306122,0.0,0.0,0.09999999905
68,2.1535714037331917,0.0,0.0,0.0
69,0.0909090900413223,0.0,0.0,0.2727272701239669
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0952380943310657,0.0,0.0,0.0
73,0.1739130418147448,0.0,0.0,0.0
74,0.5151515102678299,0.0,0.0,0.3333333301851852
75,0.0,0.0,0.0,0.0
76,0.095238097845805,0.0142857151673468,0.0,0.0
77,0.0227272734187757,0.0,0.0,0.0
78,0.7619047546485255,0.0,0.0,0.1904761886621314
79,4.342665753774404,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,2.3172562518348667,0.0,0.0,0.0
83,0.6497270783142798,0.0952380943310657,0.0,0.0952380943310657
84,0.0,0.0,0.0,0.0
85,1.468227404560296,0.0,0.0,0.1739130412098299
86,0.3903743278402298,0.0,0.0,0.0
87,0.1307692314127217,0.7876847310543976,0.8360742736365196,0.1736263750861909
88,2.240217372096887,0.0,0.0,0.0
89,0.6532257946718908,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
91,0.6363636302892561,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
93,2.39999997888,0.0,0.0,0.0
94,2.0066889453003878,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.6363636302892561,0.0,0.0,0.0909090900413223
97,0.2157894735749307,0.0,0.0,0.1727272729219007
98,0.0,1.0571428581369817,2.3714042146694676,0.0
99,0.1283422450902227,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.555555550308642,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.8872180366789147,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0952380943310657
106,0.0,0.0,0.0,0.0
107,0.8921568641631221,0.0,0.0,0.1813725498732458
108,0.5347826035868619,0.0,0.0,0.0
109,0.5475913072924525,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.3478260837807182,0.1739130418903591,0.2989130397028591,0.4387351730369165
112,6.249999962015806e-09,0.0,0.0,1.249999992403161e-09
113,0.0682517643636896,0.0,0.0,0.0
114,0.5714285659863941,0.0,0.0,0.0
115,0.24999999694444439,0.777777770771605,0.0,0.6241830009567367
116,0.6666666603174598,0.0,0.0,0.2857142829931971
117,1.7777777626337452,0.0,0.0,1.0370370269410154
118,0.0,0.0,0.0,0.0
119,0.1739130418147448,0.1739130418147448,0.0,0.26482213185606707
120,0.8181818103719007,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.8677248603029031,0.8888888813168727,0.0,0.8783068708098878
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.9411764628027682,0.4705882314013841,0.0,3.2880060837426686
130,0.30576440553689976,0.0,0.0,0.0
131,0.9446243897702611,0.0,0.0,0.0
132,0.0476190485374148,0.29761905161298813,0.0,0.0476190485374148
133,2.2355555324382226,0.0,0.0,0.0
134,1.1538461436390535,0.2307692287278107,0.1481481441975308,0.2307692287278107
135,0.0,0.0,0.0,0.0
136,1.6521738971644613,0.0,0.0,0.2608695629489603
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.6666666605555556,0.0,0.1666666651388889,0.4999999954166667
141,0.3174603191400018,0.0,0.0,0.0
142,0.076839828879384,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.2156862728392926,0.0,0.0,0.0
146,2.0116323238802343,0.0,0.0,0.0
147,0.5714285659863941,0.0,0.0,0.0952380943310657
148,0.525691699539752,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.909090900413223,0.0,0.0,0.0
151,0.3643892290552919,0.46790889765689775,0.0,0.3478260806049148
152,0.909090900413223,0.0,0.0,0.0
153,0.2133333280213334,0.0,0.159999997888,0.239999995776
154,1.6454849353158245,0.4529914489747243,0.0,0.2307692287278107
155,0.5101809984974903,0.0,0.0,0.0
156,1.6973912888165141,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0
158,0.3636363601652892,0.0909090900413223,0.0,0.1818181800826446
