,Unknown,Pre-1900s,21st century,20th century
0,0.1490909093342809,0.0,0.0,0.0
1,0.26086956204158784,0.0,0.0,0.0
2,0.527777778620113,0.0,0.0,0.0
3,0.3837229609244456,0.0,0.0,0.0
4,0.2727272701239669,0.0,0.0,0.0
5,0.12040134388653298,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0
8,1.9938461251396449,0.2399999968,0.0,0.0
9,0.046052631997706,0.0,0.0,0.0
10,0.0328874032940408,0.0,0.0,0.0
11,0.211180124855265,0.0,0.0,0.0
12,0.6347826027368619,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0
14,3.6399014483743213,0.0,0.0,0.0799999963520001
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.1111111091358025,0.8067632766972388
17,0.0,0.0,0.0,0.0
18,0.0,0.0,0.159999998528,0.0
19,0.0,0.0,0.0,0.0
20,0.7263427040678696,0.0869565209073724,0.0869565209073724,0.0
21,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0
23,0.0,0.29573934476391484,0.1904761887528345,0.7173767641218779
24,0.5999999943,0.1999999981,0.0,0.0
25,0.9557894646889307,0.399999995776,0.0,0.719999993664
26,1.8376068213415884,0.0,0.2307692287278107,0.0
27,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0
29,0.0,0.558441553389273,0.0,0.0869565209073724
30,0.0,0.0,0.0,0.0
31,0.2727272701239669,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0
34,0.5714285659863941,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0
37,0.8724747391791094,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0
39,0.6678260776609148,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0952380943310657,0.2857142829931971,0.0,0.2857142829931971
44,0.0,0.0,0.0,0.0
45,0.0,0.3230676297972258,0.0,0.1052631568975069
46,0.0,0.0,0.0,0.0
47,0.0,0.2857142829931971,0.0,0.0
48,0.0,0.0,0.35087719272231443,0.1614035083444752
49,0.1999999981,0.5999999943,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.3809523711564628,0.0,0.5714285567346942
52,0.7141338126219242,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
54,0.2572463700872324,0.0,0.0,0.0869565194706995
55,0.0,0.20526315268545708,0.0,0.2499999978125
56,0.0,0.0,0.0,0.0
57,0.5067873372822016,0.0,0.0,0.0723981910403145
58,3.1996336637823535,0.0,0.0,0.0
59,0.0760869566026701,0.0,0.0,0.0
60,0.0,0.0952380935147392,0.0,0.2005012495258195
61,0.0,0.0,0.0,0.0086580085875452
62,0.0952380943310657,0.5714285659863941,0.0,0.0952380943310657
63,2.806659233874282,0.4210526272576177,0.0,0.0
64,0.29999999715,0.4869565171073724,0.0,0.1176470577162629
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.2428571405806122,0.0,0.0,0.0
68,2.0285714059206916,0.0,0.1249999978125,0.0
69,0.1818181800826446,0.0909090900413223,0.0,0.0909090900413223
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0952380943310657,0.0,0.0
73,0.1739130418147448,0.0,0.0,0.0
74,0.3333333301851852,0.40404040020610144,0.0,0.1111111100617284
75,0.0,0.0,0.0,0.0
76,0.0619047640902493,0.0,0.0,0.0476190489229025
77,0.0,0.0227272734187757,0.0,0.0
78,0.6666666603174598,0.2857142829931971,0.0,0.0
79,4.342665753774404,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,2.3172562518348667,0.0,0.0,0.0
83,0.5670995616966508,0.2731037052797604,0.0,0.0
84,0.0,0.0,0.0,0.0
85,1.5652173708884694,0.0,0.0,0.0769230748816568
86,0.3903743278402298,0.0,0.0,0.0
87,1.92815461118983,0.0,0.0,0.0
88,2.240217372096887,0.0,0.0,0.0
89,0.6532257946718908,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0
91,0.4545454502066115,0.0,0.1818181800826446,0.0
92,0.0,0.0,0.0,0.0
93,1.19999998944,0.0,0.479999995776,0.719999993664
94,2.0066889453003878,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.7272727203305784,0.0,0.0,0.0
97,0.1727272729219007,0.2157894735749307,0.0,0.0
98,3.4285470728064493,0.0,0.0,0.0
99,0.1283422450902227,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.555555550308642,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.48621553422176966,0.0952380943310657,0.3057644081260795,0.0
105,0.0952380943310657,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
