doc_id,profile_doc_id,score
1752311,12927453,0.5339275002479553
1752311,7131746,0.22394897043704987
1752311,2449959,0.45364683866500854
1752311,12577063,0.24476423859596252
1752311,4447146,0.7476186156272888
1752311,26035179,0.9536985158920288
1752311,4701614,0.8156654834747314
1752311,17934674,0.6076394319534302
1752311,11350741,0.8999860882759094
1752311,17948605,0.8612712025642395
1594259,53030273,0.3575061559677124
1594259,1545386,0.293137788772583
1594259,27256588,0.18307146430015564
1594259,1502522,0.2415134459733963
1594259,35264398,0.38110294938087463
1594259,864371,0.23953409492969513
1594259,2073014,0.1550835520029068
1594259,4562840,0.18751664459705353
1594259,23962234,0.3093361258506775
1594259,54388828,0.3620496690273285
2657708,1745570,0.11894350498914719
2657708,319939,0.26085352897644043
2657708,2309350,0.36990442872047424
2657708,11393019,0.1571815013885498
2657708,7127602,0.18422730267047882
2657708,34748051,0.11777698993682861
2657708,13122074,0.10610498487949371
2657708,25752539,0.20544259250164032
2657708,18255674,0.13894759118556976
2657708,88350,0.09420718252658844
56701,67157440,0.28626447916030884
56701,3649,0.15881307423114777
56701,772358,0.2082221359014511
56701,3251839,0.3500797152519226
56701,10739,0.41592130064964294
56701,2155446,0.17181788384914398
56701,56697,0.30313822627067566
56701,67323,0.22776223719120026
56701,3203836,0.2287011593580246
56701,20171839,0.5508668422698975
6135022,19092390,0.49262839555740356
6135022,3393480,0.3115423917770386
6135022,21587308,0.3714601695537567
6135022,6136079,0.33876001834869385
6135022,3287440,0.167097806930542
6135022,4344399,0.8722982406616211
6135022,6244340,0.36234572529792786
6135022,6135509,0.09476496279239655
6135022,3909815,0.3853355944156647
6135022,6136159,0.10385996103286743
1947086,422273,0.5405970811843872
1947086,383778,0.15424923598766327
1947086,41953925,0.3060590922832489
1947086,3359271,0.112257219851017
1947086,683693,0.2519814968109131
1947086,71095,0.2382456213235855
1947086,32241594,0.4010898470878601
1947086,2035580,0.1358010619878769
1947086,413562,0.05508942902088165
1947086,17947647,0.09505326300859451
724506,17789095,0.042750585824251175
724506,4245288,0.28986743092536926
724506,414247,0.5837029218673706
724506,57127724,0.5289199352264404
724506,214445,0.24335896968841553
724506,18783244,0.16149120032787323
724506,267087,0.11045990139245987
724506,1606773,0.29338523745536804
724506,414237,0.2591593861579895
724506,38644126,0.508082926273346
4846076,923364,0.20381273329257965
4846076,739493,0.27510321140289307
4846076,8637868,0.14547356963157654
4846076,4846157,0.27751705050468445
4846076,683693,0.6672443151473999
4846076,1919472,0.2290615290403366
4846076,1831291,0.14212942123413086
4846076,3461205,0.0942947119474411
4846076,54651323,0.48790448904037476
4846076,43124222,0.47506698966026306
588981,632673,0.13810527324676514
588981,589087,0.07776953279972076
588981,590917,0.09900999814271927
