,Medium-Low,Low,Medium-High,High
0,0.0123500353616315,0.0206820624606371,0.0,0.0
1,0.0227572287591262,0.0835496764459374,0.0574727355552792,0.0
2,0.0045072942298544,0.056476988299694594,0.2674466338063793,0.0
3,0.0,0.055081580606103894,0.0,0.0
4,0.0,0.0196829177976238,0.0,0.0
5,0.1952472085149186,0.0864688585137161,0.0,0.0
6,0.0551864154869711,0.0,0.0,0.0
7,0.3248600224036719,0.1891317137185525,0.0,0.0
8,0.000535714391458,0.0231077540438876,0.0,0.0
9,0.0,0.3973833323646958,0.0,0.0
10,0.0883790603924692,0.4026163964874831,0.105831672930019,0.0
11,0.0353029814732705,0.0082244155507026,0.0115844672622389,0.0
12,0.0717948717392358,0.3337283507836075,0.0,0.0
13,0.1306677935760609,0.044203105943168904,0.0,0.0
14,0.0,0.40967664911799995,0.0,0.0
15,0.0,0.0256930359914729,0.0,0.0
16,0.0,0.22500249177060008,0.0,0.0
17,0.0,0.03010033459472,0.0,0.0
18,0.0595226980877308,0.0703080727397232,0.0001316944266479,0.0
19,0.0045454545861195,0.0085061774067689,0.0,0.0
20,0.0,0.0627411206628177,0.0,0.0
21,0.0,0.0919162093531106,0.0125767115991887,0.0
22,0.0,0.2281509993691498,0.0,0.0
23,0.0,0.1919926081437356,0.0,0.0
24,1.36733431171478,0.28836238054463503,0.0,0.0
25,0.0593559720247261,0.2635424835409779,0.0,0.0
26,0.0,0.20544096155552521,0.0,0.0
27,0.0,0.06990588316297949,0.0,0.0
28,0.9231500160596956,0.1099882491336057,0.0,0.0
29,0.0,0.24365428816379792,0.0,0.0
30,0.0,0.11378992802610899,0.0,0.0
31,0.0,0.0168103826084883,0.0,0.0
32,0.0,0.5258722588958331,0.0,0.0
33,0.1152367344584456,0.2824989387989035,0.0943011749596598,0.0
34,0.0,1.1183491749998922,0.0,0.0
35,0.0,0.0368039694695483,0.0446804165887039,0.0040415268623102
36,0.1587270454124349,0.1276920104584505,0.0,0.0
37,0.0,0.0363418300011627,0.0,0.0
38,0.1799418343839101,0.18082257798714219,0.0032716862798427,0.0716287453700563
39,0.0,1.3208260879396172,0.0,0.0
40,0.0,0.0749749746922366,0.0,0.0
41,0.0,0.2424101263293946,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.0563918757089711,0.0658898755263866,1.005960650714051,0.49665190222142613
44,0.0405817501446599,0.0330411067753038,1.0122247761610246,0.276523608799308
45,0.0,0.0474453236735909,0.0130269735668595,0.0
46,0.0,0.0162915641233297,0.04906565026847,0.0
47,0.0,0.9090545555320472,0.0,0.0
48,0.0,0.0043459361091622,0.0,0.0
49,0.1399796306827733,0.0,0.380281989906942,0.4034049254283841
50,0.0,0.06954854045694969,0.0,0.0
51,0.0,0.06682986659766921,0.0,0.0
52,0.0,0.21935869210650472,0.0,0.0
53,0.0263699709982085,0.0294212762764169,0.0,0.0
54,0.0,1.3735597939043513,0.0,0.0
55,0.0,0.0771402355207303,0.0,0.0
