,Unknown,Pre-1900s,21st century,20th century
0,0.0330320978222686,0.0,0.0,0.0
1,0.154511261877649,0.0,0.0092683788826938,0.0
2,0.2674466338063793,0.0,0.0601339424067225,0.0008503401228265
3,0.055081580606103894,0.0,0.0,0.0
4,0.0196829177976238,0.0,0.0,0.0
5,0.08515716778569679,0.0300198244841607,0.0,0.1665390747587772
6,0.0,0.0,0.0,0.0551864154869711
7,0.1016674049867273,0.0859445518964562,0.001519756835369,0.3248600224036719
8,0.0163868066052873,0.000535714391458,0.0,0.0067209474386003
9,0.3973833323646958,0.0,0.0,0.0
10,0.3208370072687064,0.0,0.0,0.2759901225412648
11,0.0082244155507026,0.0,0.0,0.0468874487355094
12,0.3337283507836075,0.0,0.0,0.0717948717392358
13,0.1380817295812124,0.0,0.0,0.0367891699380174
14,0.36244318101754025,0.0,0.0,0.0472334681004597
15,0.0,0.0,0.0,0.0256930359914729
16,0.1087417515403719,0.1162607402302282,0.0,0.0
17,0.03010033459472,0.0,0.0,0.0
18,0.0853750574199608,0.0445874078341411,0.0,0.0
19,0.0130516319928884,0.0,0.0,0.0
20,0.0627411206628177,0.0,0.0,0.0
21,0.0424500566656928,0.0376932996025634,0.0,0.024349564684043097
22,0.2281509993691498,0.0,0.0,0.0
23,0.0,0.1524098955591339,0.0,0.0395827125846017
24,0.48479347570648235,0.0,1.0803903959250563,0.0905128206278763
25,0.3165483638075891,0.0063500917581149,0.0,0.0
26,0.20544096155552521,0.0,0.0,0.0
27,0.06990588316297949,0.0,0.0,0.0
28,0.2820446476562074,0.0,0.7510936175370939,0.0
29,0.24365428816379792,0.0,0.0,0.0
30,0.0,0.0,0.0979864150507967,0.0158035129753123
31,0.0168103826084883,0.0,0.0,0.0
32,0.2200236722947898,0.0,0.0,0.3058485866010433
33,0.286131238010239,0.0496740996457554,0.0,0.1562315105610145
34,1.1183491749998922,0.0,0.0,0.0
35,0.0643683856529572,0.0,0.0,0.0211575272676052
36,0.2818137927336808,0.0,0.0,0.0046052631372046
37,0.0363418300011627,0.0,0.0,0.0
38,0.43566484402095135,0.0,0.0,0.0
39,1.3208260879396172,0.0,0.0,0.0
40,0.0749749746922366,0.0,0.0,0.0
41,0.0646625060616602,0.1532347362382423,0.0,0.0245128840294921
42,0.0,0.0,0.0,0.0
43,0.1826681172561214,0.0,0.0,1.4422261869147135
44,0.1469129970897722,0.0,0.0,1.2154582447905242
45,0.060472297240450404,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0653572143917997
47,0.1427464695103081,0.0,0.0,0.7663080860217389
48,0.0,0.0043459361091622,0.0,0.0
49,0.8307908143868552,0.0,0.0611978536943008,0.0316778779369434
50,0.06954854045694969,0.0,0.0,0.0
51,0.06682986659766921,0.0,0.0,0.0
52,0.21935869210650472,0.0,0.0,0.0
53,0.05579124727462541,0.0,0.0,0.0
54,1.3735597939043513,0.0,0.0,0.0
55,0.0213004483153017,0.0054924860627693,0.0,0.0503473011426593
56,0.0281281893101345,0.0,0.0,0.0
57,0.0036434153654165,0.0,0.0,0.0159247531552321
58,0.0,0.0,0.0,0.0
59,0.115966186160052,0.0,0.0,0.0109421134835769
60,0.0372268961150283,0.0,0.0,0.0
61,0.039118018010785904,0.0753025222006561,0.0674905772662537,0.051646475204719496
62,2.3368797393293,0.0,0.0,0.0
63,0.0,0.0073315591223157,0.0,0.0336534123472658
64,0.7637857566694899,0.0,0.0,0.0262652132446414
65,0.0,0.0,0.0,0.0
66,4.173989576401779,0.0,0.0,0.0
67,0.623939172892999,0.0,0.0,0.0
68,0.0053436336906361,0.0,0.0,0.0
69,0.5661001145770278,0.0,0.0,0.0
70,1.0139194109453056,0.0,0.0,0.0
71,0.0,0.0,0.4278579338757657,2.2416246128863313
72,0.0,0.0,0.685368311951273,1.3592629934867275
73,0.3099516004861397,0.0,0.0,0.0
74,1.2640720421730731,0.0,0.0,0.0
75,0.1847317962957566,0.0,0.0,0.14945788309959418
76,0.5131566196967257,0.0,0.0,0.0
77,0.1585611863784234,0.0,0.0,0.0
78,0.0307611109255724,0.0069573296439112,0.0,0.0163617170196741
79,0.3607008261155763,0.0,2.3957795155524995,0.0
80,0.0034325663662595,0.0,2.1605532721652114,0.0
81,0.1590980762594405,0.0,3.012202335521131,0.2691380355771918
82,0.0,0.0,0.0,0.0726817042521771
83,1.8204638565972748,0.0,0.0,0.0
84,0.2633664797475489,0.0,0.0,0.0
85,0.5119249944852766,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0
