,Medium-High,High,Low,Medium-Low
0,0.0,0.0,0.11891001465213401,0.0
1,0.0,0.0,0.1374001773036627,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0105433012611895,0.0
4,0.0,0.0,0.0,0.0
5,0.0279202280144997,0.0064107448484812,0.0,0.0
6,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0070422536866977,0.0
8,0.0,0.0,0.10169651365719029,0.0
9,0.0172580154388557,0.0,0.0788832838701754,0.0
10,0.05648859454190461,0.0,0.1114565522648808,0.14648500421937372
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.005689303523525,0.0605682641635517
13,0.0684410869418056,0.0025565587242828,0.0,0.0
14,0.0,0.0,0.1553305715865085,0.0114752285190601
15,0.0304487181389589,0.0,0.1012854241904393,0.1946728098320161
16,0.0261611796288402,0.0,0.21892538984303658,0.0
17,0.0,0.0,0.0646647506774362,0.0
18,0.0,0.0,0.2288557044418756,0.0
19,0.0,0.0,0.0132068615344995,0.0
20,0.0,0.0,0.0680468875984841,0.07786983326676819
21,0.0,0.0,0.0668166134109885,0.0149044993072613
22,0.0,0.0,0.0,0.0
23,0.0810189679101783,0.0,0.12474186018138791,0.0
24,0.1865779071902641,0.0,0.2621945901255899,0.102402914129507
25,0.0,0.0,0.0680260603115581,0.0214851897305525
26,0.0156649193970716,0.0,0.0112509538573373,0.0
27,0.0,0.0,0.0,0.018219461497401
28,0.0204968945638938,0.0,0.030438822765505802,0.0021195821170509
29,0.0644633266403592,0.0,0.0,0.0
30,0.0,0.0,0.2036751897644763,0.034751248029209
31,0.0,0.0,0.07264095803224031,0.0
32,0.0,0.0,0.034128146263801805,0.0
33,0.0,0.0,0.0180278211321031,0.0218586110159954
34,0.023270846634807,0.07586613506549081,0.0,0.0957928692509608
35,0.0,0.0,0.0,0.0
36,0.0054192685514384,0.029264973134236,0.060636360658294704,0.0
37,0.0,0.0,0.0534296934342512,0.040927495988135
38,0.0,0.0,0.1199385128014612,0.0538528294258097
39,0.0,0.0,0.0915730336346109,0.0
40,0.0,0.0,0.1036333494235102,0.0308827989005866
41,0.0906359890027548,0.0243851049799549,0.0,0.0781866522595355
42,0.0,0.0,0.0,0.0544413919864955
43,0.0,0.0,0.0732984758311474,0.0
44,0.0663105536579962,0.0,0.0960660486921865,0.1811333739205656
45,0.0907807927475149,0.0,0.0,0.1384023946206123
46,0.0,0.0,0.2373828140121335,0.2953642375122265
47,0.0,0.0,0.0331473845447804,0.0
48,0.0,0.0,0.0900040572409556,0.0764280572491495
49,0.0057854917689602,0.0289362543568185,0.20300616017276868,0.0914859537179706
50,0.0,0.0,0.0,0.0
51,0.0,0.0,0.6236197784189963,0.6711580628182133
52,0.0,0.0,0.0,0.0621905326954206
53,0.0,0.0,0.5011477830421329,0.0
54,0.0,0.0,1.2181928298439364,0.0349249381968609
55,0.0,0.0,0.1557216643889709,0.10881709244963711
56,0.0,0.0,0.1235009429174399,0.0941029175828867
57,0.0,0.0,0.0321041756992075,0.0
58,0.0497786457274885,0.0,0.0,0.0332326131990842
59,0.0,0.0,0.0051148286272712,0.0
60,0.0045048079340589,0.0,0.0003867228797481,0.0094328949613108
61,0.0,0.0,0.2517457494941999,0.0063258314128865
62,0.0,0.0,0.0819018031266353,0.0717430040564212
63,0.0,0.0,0.0009599593161588,0.0110127149042064
64,0.0,0.0,0.0,0.0
65,0.0771931664748586,0.0,0.10565489401784792,0.0171277025487626
66,0.0,0.0,0.0054535150083483,0.0
67,0.0,0.0,0.0,0.0
68,0.0376984095411384,0.0,0.3060013529369361,0.20840869908380366
69,0.0,0.0,0.0412084452592407,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,1.4054440383077944,0.0
72,0.0,0.0,0.0493882783432536,0.21126597043945533
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0201243357978194,0.0467163135122801
