,2012-2016,2007-2011,2001-2006,2017-2022
0,0.4,0.0,0.3,0.3
1,0.0,0.6,0.3,0.1
2,0.1,0.0,0.8,0.1
3,0.0,0.2,0.8,0.0
4,0.1,0.3,0.5,0.1
5,0.0,0.6,0.0,0.4
6,0.0,0.0,1.0,0.0
7,0.1,0.3,0.6,0.0
8,0.0,0.0,1.0,0.0
9,0.3,0.6,0.0,0.1
10,0.2,0.4,0.4,0.0
11,0.5,0.1,0.2,0.2
12,0.0,0.2,0.7,0.1
13,0.0,0.0,1.0,0.0
14,0.0,1.0,0.0,0.0
15,0.1,0.1,0.8,0.0
16,0.0,0.1,0.9,0.0
17,0.0,0.6,0.4,0.0
18,0.0,0.9,0.1,0.0
19,0.0,0.0,1.0,0.0
20,0.1,0.1,0.8,0.0
21,0.5,0.0,0.5,0.0
22,0.1,0.1,0.8,0.0
23,0.1,0.1,0.8,0.0
24,0.1,0.4,0.4,0.1
25,0.0,0.1,0.9,0.0
26,0.0,0.2,0.6,0.2
27,0.4,0.3,0.0,0.3
28,0.0,0.0,1.0,0.0
29,0.2,0.1,0.1,0.6
30,0.0,0.8,0.0,0.2
31,0.1,0.1,0.3,0.5
32,0.3,0.4,0.3,0.0
33,0.1,0.3,0.6,0.0
34,0.2,0.0,0.6,0.2
35,0.2,0.2,0.6,0.0
36,0.4,0.1,0.4,0.1
37,0.2,0.1,0.3,0.4
38,0.1,0.3,0.3,0.3
39,0.0,0.0,1.0,0.0
40,0.1,0.7,0.2,0.0
41,0.1,0.1,0.7,0.1
42,0.1,0.0,0.9,0.0
43,0.3,0.4,0.1,0.2
44,0.0,0.1,0.9,0.0
45,0.1,0.3,0.6,0.0
46,0.0,0.0,1.0,0.0
47,0.2,0.5,0.1,0.2
48,0.0,0.4,0.4,0.2
49,0.1,0.9,0.0,0.0
50,0.0,0.2,0.6,0.2
51,0.0,0.6,0.4,0.0
52,0.0,0.3,0.0,0.7
53,0.2,0.0,0.7,0.1
54,0.0,0.0,1.0,0.0
55,0.0,0.2,0.7,0.1
56,0.1,0.2,0.4,0.3
57,0.1,0.4,0.3,0.2
58,0.2,0.7,0.1,0.0
59,0.2,0.4,0.3,0.1
60,0.1,0.2,0.3,0.4
61,0.1,0.8,0.0,0.1
